Journey_ID,Journey_Date,Departure_Time,Arrival_Time,Actual_Arrival_Time,Reason_for_Delay,Duration_Time,Delay_Period,journey_key
7181,2024-01-28,11:15:00,12:35:00,12:49:00,Technical Issue,80.0,14.0,2024-01-28_11:15:00
7182,2024-01-28,10:30:00,12:20:00,12:20:00,No Delay,110.0,0.0,2024-01-28_10:30:00
7183,2024-01-27,13:30:00,14:50:00,14:50:00,No Delay,80.0,0.0,2024-01-27_13:30:00
7184,2024-01-27,13:30:00,14:00:00,14:00:00,No Delay,30.0,0.0,2024-01-27_13:30:00
7185,2024-01-28,11:00:00,11:30:00,13:01:00,Staff Shortage,30.0,91.0,2024-01-28_11:00:00
7186,2024-02-15,11:00:00,12:15:00,12:15:00,No Delay,75.0,0.0,2024-02-15_11:00:00
7187,2024-01-27,14:00:00,15:00:00,15:00:00,No Delay,60.0,0.0,2024-01-27_14:00:00
7188,2024-01-28,11:15:00,11:45:00,11:45:00,No Delay,30.0,0.0,2024-01-28_11:15:00
7189,2024-01-28,11:15:00,11:45:00,12:19:00,Technical Issue,30.0,34.0,2024-01-28_11:15:00
7190,2024-01-28,09:30:00,11:20:00,11:20:00,No Delay,110.0,0.0,2024-01-28_09:30:00
7191,2024-01-27,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-01-27_15:00:00
7192,2024-02-02,12:00:00,12:45:00,12:45:00,No Delay,45.0,0.0,2024-02-02_12:00:00
7193,2024-01-27,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-01-27_15:00:00
7194,2024-01-28,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-01-28_12:30:00
7195,2024-01-28,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-01-28_12:30:00
7196,2024-01-27,15:30:00,15:55:00,15:55:00,No Delay,25.0,0.0,2024-01-27_15:30:00
7197,2024-01-28,12:30:00,13:50:00,13:50:00,No Delay,80.0,0.0,2024-01-28_12:30:00
7198,2024-01-28,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-01-28_12:45:00
7199,2024-01-27,15:45:00,16:15:00,16:15:00,No Delay,30.0,0.0,2024-01-27_15:45:00
7200,2024-01-27,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-27_15:45:00
7201,2024-01-27,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-27_15:45:00
7202,2024-01-27,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-27_15:45:00
7203,2024-01-27,15:45:00,16:15:00,16:15:00,No Delay,30.0,0.0,2024-01-27_15:45:00
7204,2024-01-27,15:45:00,17:35:00,17:35:00,No Delay,110.0,0.0,2024-01-27_15:45:00
7205,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7206,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7207,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7208,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7209,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7210,2024-01-27,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-27_16:00:00
7211,2024-01-28,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-01-28_13:15:00
7212,2024-01-27,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-01-27_16:15:00
7213,2024-01-27,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-01-27_16:15:00
7214,2024-01-28,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-01-28_13:15:00
7215,2024-01-27,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-01-27_16:15:00
7216,2024-01-27,15:30:00,17:20:00,17:38:00,Staffing,110.0,18.0,2024-01-27_15:30:00
7217,2024-01-28,13:30:00,14:30:00,14:30:00,No Delay,60.0,0.0,2024-01-28_13:30:00
7218,2024-01-27,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-01-27_17:45:00
7219,2024-01-27,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-01-27_17:45:00
7220,2024-01-27,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-01-27_17:45:00
7221,2024-01-27,16:45:00,19:00:00,19:00:00,No Delay,135.0,0.0,2024-01-27_16:45:00
7222,2024-01-27,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-27_17:45:00
7223,2024-01-28,13:45:00,14:45:00,14:45:00,No Delay,60.0,0.0,2024-01-28_13:45:00
7224,2024-01-28,14:00:00,15:00:00,15:00:00,No Delay,60.0,0.0,2024-01-28_14:00:00
7225,2024-01-27,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-01-27_17:00:00
7226,2024-01-27,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-01-27_17:15:00
7227,2024-01-28,14:30:00,15:50:00,15:50:00,No Delay,80.0,0.0,2024-01-28_14:30:00
7228,2024-01-27,17:30:00,18:00:00,18:00:00,No Delay,30.0,0.0,2024-01-27_17:30:00
7229,2024-01-27,17:30:00,18:00:00,18:00:00,No Delay,30.0,0.0,2024-01-27_17:30:00
7230,2024-01-27,17:45:00,18:15:00,18:15:00,Staff Shortage,30.0,0.0,2024-01-27_17:45:00
7231,2024-01-27,17:45:00,18:15:00,18:15:00,Staff Shortage,30.0,0.0,2024-01-27_17:45:00
7232,2024-01-27,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-27_17:45:00
7233,2024-01-27,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-27_17:45:00
7234,2024-01-27,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-27_17:45:00
7235,2024-01-27,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-27_17:45:00
7236,2024-01-28,14:45:00,15:15:00,15:15:00,No Delay,30.0,0.0,2024-01-28_14:45:00
7237,2024-01-28,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-01-28_15:00:00
7238,2024-01-27,17:30:00,19:45:00,20:00:00,Technical Issue,135.0,15.0,2024-01-27_17:30:00
7239,2024-01-28,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-28_15:45:00
7240,2024-01-28,15:45:00,17:35:00,17:35:00,No Delay,110.0,0.0,2024-01-28_15:45:00
7241,2024-01-27,18:45:00,19:55:00,19:55:00,No Delay,70.0,0.0,2024-01-27_18:45:00
7242,2024-01-28,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-28_15:45:00
7243,2024-01-27,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-27_18:45:00
7244,2024-01-27,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-01-27_18:45:00
7245,2024-01-28,15:45:00,16:15:00,16:15:00,No Delay,30.0,0.0,2024-01-28_15:45:00
7246,2024-01-27,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-27_18:45:00
7247,2024-01-27,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-27_18:45:00
7248,2024-01-27,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-27_18:45:00
7249,2024-01-28,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-01-28_15:45:00
7250,2024-01-28,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-28_16:00:00
7251,2024-01-28,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-28_16:00:00
7252,2024-01-28,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-01-28_16:00:00
7253,2024-01-28,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-28_16:00:00
7254,2024-01-28,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-28_16:00:00
7255,2024-01-28,16:00:00,17:00:00,17:00:00,No Delay,60.0,0.0,2024-01-28_16:00:00
7256,2024-01-28,16:00:00,17:50:00,17:50:00,No Delay,110.0,0.0,2024-01-28_16:00:00
7257,2024-01-27,19:00:00,21:30:00,21:30:00,No Delay,150.0,0.0,2024-01-27_19:00:00
7258,2024-01-28,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-01-28_16:15:00
7259,2024-01-28,16:15:00,17:15:00,17:15:00,No Delay,60.0,0.0,2024-01-28_16:15:00
7260,2024-01-28,16:15:00,18:30:00,18:30:00,No Delay,135.0,0.0,2024-01-28_16:15:00
7261,2024-01-28,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-01-28_16:15:00
7262,2024-01-28,17:30:00,19:20:00,19:32:00,Technical Issue,110.0,12.0,2024-01-28_17:30:00
7263,2024-01-28,16:30:00,18:00:00,18:00:00,No Delay,90.0,0.0,2024-01-28_16:30:00
7264,2024-01-27,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-01-27_18:45:00
7265,2024-01-27,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-27_20:00:00
7266,2024-01-28,17:00:00,18:00:00,18:00:00,No Delay,60.0,0.0,2024-01-28_17:00:00
7267,2024-01-28,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-01-28_17:15:00
7268,2024-01-28,17:15:00,19:05:00,19:05:00,No Delay,110.0,0.0,2024-01-28_17:15:00
7269,2024-01-28,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-01-28_17:15:00
7270,2024-01-28,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-01-28_17:15:00
7271,2024-01-27,20:30:00,21:00:00,21:00:00,No Delay,30.0,0.0,2024-01-27_20:30:00
7272,2024-02-08,17:30:00,18:00:00,18:00:00,No Delay,30.0,0.0,2024-02-08_17:30:00
7273,2024-01-28,18:45:00,19:15:00,19:15:00,Staffing,30.0,0.0,2024-01-28_18:45:00
7274,2024-01-27,20:45:00,22:05:00,22:05:00,No Delay,80.0,0.0,2024-01-27_20:45:00
7275,2024-01-28,18:00:00,19:00:00,19:00:00,No Delay,60.0,0.0,2024-01-28_18:00:00
7276,2024-01-28,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-28_17:45:00
7277,2024-01-27,21:15:00,22:35:00,22:35:00,No Delay,80.0,0.0,2024-01-27_21:15:00
7278,2024-01-27,21:15:00,22:15:00,22:15:00,No Delay,60.0,0.0,2024-01-27_21:15:00
7279,2024-01-28,18:15:00,19:15:00,19:15:00,Weather,60.0,0.0,2024-01-28_18:15:00
7280,2024-01-27,21:30:00,22:50:00,22:50:00,No Delay,80.0,0.0,2024-01-27_21:30:00
7281,2024-01-27,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-27_21:30:00
7282,2024-01-27,21:30:00,22:50:00,22:50:00,No Delay,80.0,0.0,2024-01-27_21:30:00
7283,2024-01-27,21:30:00,22:50:00,22:50:00,No Delay,80.0,0.0,2024-01-27_21:30:00
7284,2024-01-27,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-27_21:30:00
7285,2024-01-27,21:30:00,22:30:00,22:30:00,No Delay,60.0,0.0,2024-01-27_21:30:00
7286,2024-01-28,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-28_18:45:00
7287,2024-01-28,18:45:00,19:00:00,19:00:00,No Delay,15.0,0.0,2024-01-28_18:45:00
7288,2024-01-28,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-28_18:45:00
7289,2024-01-28,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-28_18:45:00
7290,2024-01-28,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-01-28_18:45:00
7291,2024-01-28,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-01-28_17:45:00
7292,2024-01-28,18:45:00,19:05:00,19:05:00,Traffic,20.0,0.0,2024-01-28_18:45:00
7293,2024-01-28,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-28_18:45:00
7294,2024-01-28,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-28_18:45:00
7295,2024-01-28,18:45:00,19:15:00,19:15:00,Staffing,30.0,0.0,2024-01-28_18:45:00
7296,2024-01-28,19:00:00,19:30:00,19:30:00,No Delay,30.0,0.0,2024-01-28_19:00:00
7297,2024-02-04,19:00:00,20:00:00,20:00:00,No Delay,60.0,0.0,2024-02-04_19:00:00
7298,2024-01-27,22:00:00,23:20:00,23:20:00,No Delay,80.0,0.0,2024-01-27_22:00:00
7299,2024-01-27,22:00:00,23:00:00,23:00:00,No Delay,60.0,0.0,2024-01-27_22:00:00
7300,2024-01-27,22:00:00,23:00:00,23:00:00,No Delay,60.0,0.0,2024-01-27_22:00:00
7301,2024-01-28,19:15:00,19:45:00,19:45:00,No Delay,30.0,0.0,2024-01-28_19:15:00
7302,2024-01-28,19:15:00,19:45:00,19:45:00,No Delay,30.0,0.0,2024-01-28_19:15:00
7303,2024-01-27,22:15:00,23:35:00,23:35:00,No Delay,80.0,0.0,2024-01-27_22:15:00
7304,2024-01-28,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-28_20:00:00
7305,2024-01-28,20:00:00,21:20:00,21:20:00,No Delay,80.0,0.0,2024-01-28_20:00:00
7306,2024-01-28,20:15:00,21:15:00,21:15:00,No Delay,60.0,0.0,2024-01-28_20:15:00
7307,2024-01-28,00:00:00,00:30:00,00:30:00,Signal failure,30.0,0.0,2024-01-28_00:00:00
7308,2024-01-28,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-01-28_00:00:00
7309,2024-01-28,00:00:00,01:20:00,01:20:00,No Delay,80.0,0.0,2024-01-28_00:00:00
7310,2024-01-28,00:00:00,00:30:00,00:30:00,Signal failure,30.0,0.0,2024-01-28_00:00:00
7311,2024-01-28,00:00:00,00:30:00,00:30:00,Signal failure,30.0,0.0,2024-01-28_00:00:00
7312,2024-01-28,00:15:00,01:35:00,01:35:00,Signal Failure,80.0,0.0,2024-01-28_00:15:00
7313,2024-01-28,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-28_21:30:00
7314,2024-01-28,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-01-28_22:15:00
7315,2024-01-28,02:15:00,03:35:00,03:35:00,No Delay,80.0,0.0,2024-01-28_02:15:00
7316,2024-01-29,23:30:00,00:50:00,00:50:00,No Delay,-1360.0,0.0,2024-01-29_23:30:00
7317,2024-01-28,23:30:00,01:20:00,01:20:00,No Delay,-1330.0,0.0,2024-01-28_23:30:00
7318,2024-01-28,02:30:00,03:00:00,03:00:00,No Delay,30.0,0.0,2024-01-28_02:30:00
7319,2024-01-29,23:45:00,01:35:00,01:35:00,No Delay,-1330.0,0.0,2024-01-29_23:45:00
7320,2024-01-29,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-01-29_23:45:00
7321,2024-02-06,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-02-06_00:00:00
7322,2024-01-29,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-01-29_00:00:00
7323,2024-02-07,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-02-07_00:00:00
7324,2024-01-29,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-01-29_00:00:00
7325,2024-01-29,00:45:00,01:15:00,01:15:00,No Delay,30.0,0.0,2024-01-29_00:45:00
7326,2024-01-28,04:15:00,04:45:00,04:45:00,No Delay,30.0,0.0,2024-01-28_04:15:00
7327,2024-01-28,04:15:00,04:45:00,04:45:00,No Delay,30.0,0.0,2024-01-28_04:15:00
7328,2024-01-28,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-01-28_04:15:00
7329,2024-01-28,04:15:00,04:45:00,04:45:00,No Delay,30.0,0.0,2024-01-28_04:15:00
7330,2024-01-28,04:30:00,05:30:00,05:30:00,No Delay,60.0,0.0,2024-01-28_04:30:00
7331,2024-01-28,04:30:00,05:00:00,05:00:00,No Delay,30.0,0.0,2024-01-28_04:30:00
7332,2024-01-28,04:30:00,05:30:00,05:30:00,No Delay,60.0,0.0,2024-01-28_04:30:00
7333,2024-01-29,01:45:00,02:35:00,02:35:00,No Delay,50.0,0.0,2024-01-29_01:45:00
7334,2024-01-29,01:45:00,03:05:00,03:05:00,No Delay,80.0,0.0,2024-01-29_01:45:00
7335,2024-01-28,04:45:00,06:35:00,06:35:00,No Delay,110.0,0.0,2024-01-28_04:45:00
7336,2024-01-29,01:45:00,02:15:00,02:15:00,No Delay,30.0,0.0,2024-01-29_01:45:00
7337,2024-01-28,05:00:00,06:50:00,06:50:00,No Delay,110.0,0.0,2024-01-28_05:00:00
7338,2024-01-29,02:00:00,03:20:00,03:20:00,No Delay,80.0,0.0,2024-01-29_02:00:00
7339,2024-02-04,02:15:00,03:35:00,03:35:00,No Delay,80.0,0.0,2024-02-04_02:15:00
7340,2024-01-28,05:30:00,07:20:00,07:20:00,No Delay,110.0,0.0,2024-01-28_05:30:00
7341,2024-01-28,05:30:00,07:20:00,07:20:00,No Delay,110.0,0.0,2024-01-28_05:30:00
7342,2024-01-28,05:45:00,07:05:00,07:05:00,Signal Failure,80.0,0.0,2024-01-28_05:45:00
7343,2024-01-28,05:45:00,06:15:00,06:15:00,No Delay,30.0,0.0,2024-01-28_05:45:00
7344,2024-01-29,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-01-29_03:00:00
7345,2024-02-05,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-02-05_03:00:00
7346,2024-01-28,06:00:00,07:50:00,07:50:00,No Delay,110.0,0.0,2024-01-28_06:00:00
7347,2024-01-28,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-01-28_06:15:00
7348,2024-01-28,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-01-28_06:15:00
7349,2024-01-28,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-01-28_06:15:00
7350,2024-01-28,06:15:00,06:50:00,06:50:00,No Delay,35.0,0.0,2024-01-28_06:15:00
7351,2024-01-28,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-01-28_06:15:00
7352,2024-01-28,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-28_06:30:00
7353,2024-01-28,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-28_06:30:00
7354,2024-01-28,06:30:00,08:20:00,08:20:00,Technical Issue,110.0,0.0,2024-01-28_06:30:00
7355,2024-02-09,03:30:00,05:20:00,05:50:00,Weather Conditions,110.0,30.0,2024-02-09_03:30:00
7356,2024-01-28,06:30:00,07:00:00,07:50:00,Staff Shortage,30.0,50.0,2024-01-28_06:30:00
7357,2024-01-28,06:30:00,08:20:00,08:20:00,No Delay,110.0,0.0,2024-01-28_06:30:00
7358,2024-01-28,06:45:00,08:05:00,08:05:00,No Delay,80.0,0.0,2024-01-28_06:45:00
7359,2024-01-28,06:45:00,07:15:00,07:15:00,Staff Shortage,30.0,0.0,2024-01-28_06:45:00
7360,2024-01-28,06:45:00,07:15:00,07:15:00,Staff Shortage,30.0,0.0,2024-01-28_06:45:00
7361,2024-01-28,07:15:00,07:45:00,07:45:00,No Delay,30.0,0.0,2024-01-28_07:15:00
7362,2024-01-29,04:30:00,05:50:00,05:50:00,No Delay,80.0,0.0,2024-01-29_04:30:00
7363,2024-01-28,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-28_07:30:00
7364,2024-01-28,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-28_07:30:00
7365,2024-01-28,07:30:00,08:15:00,08:15:00,Weather Conditions,45.0,0.0,2024-01-28_07:30:00
7366,2024-01-28,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-01-28_07:30:00
7367,2024-01-28,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-28_07:30:00
7368,2024-01-29,04:30:00,05:00:00,05:00:00,No Delay,30.0,0.0,2024-01-29_04:30:00
7369,2024-01-28,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-28_07:30:00
7370,2024-01-28,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-28_08:00:00
7371,2024-01-28,08:00:00,09:20:00,09:20:00,No Delay,80.0,0.0,2024-01-28_08:00:00
7372,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7373,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7374,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7375,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7376,2024-01-28,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-28_08:00:00
7377,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7378,2024-01-29,05:00:00,05:30:00,05:30:00,No Delay,30.0,0.0,2024-01-29_05:00:00
7379,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7380,2024-01-28,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-28_08:00:00
7381,2024-01-28,08:00:00,10:15:00,10:42:00,Weather,135.0,27.0,2024-01-28_08:00:00
7382,2024-01-28,08:30:00,09:30:00,09:30:00,No Delay,60.0,0.0,2024-01-28_08:30:00
7383,2024-01-28,07:45:00,08:15:00,08:15:00,No Delay,30.0,0.0,2024-01-28_07:45:00
7384,2024-01-28,08:45:00,10:35:00,10:35:00,Technical Issue,110.0,0.0,2024-01-28_08:45:00
7385,2024-01-28,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-01-28_08:45:00
7386,2024-01-28,08:45:00,10:35:00,10:35:00,No Delay,110.0,0.0,2024-01-28_08:45:00
7387,2024-01-28,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-28_07:45:00
7388,2024-01-28,07:45:00,09:15:00,09:15:00,Technical Issue,90.0,0.0,2024-01-28_07:45:00
7389,2024-01-28,08:45:00,09:15:00,09:15:00,No Delay,30.0,0.0,2024-01-28_08:45:00
7390,2024-01-28,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-28_07:45:00
7391,2024-01-28,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-28_07:45:00
7392,2024-01-28,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-01-28_08:45:00
7393,2024-01-28,07:45:00,09:15:00,09:15:00,Technical Issue,90.0,0.0,2024-01-28_07:45:00
7394,2024-01-28,07:45:00,09:15:00,09:15:00,Technical Issue,90.0,0.0,2024-01-28_07:45:00
7395,2024-01-28,09:00:00,10:50:00,10:50:00,No Delay,110.0,0.0,2024-01-28_09:00:00
7396,2024-01-28,09:00:00,09:45:00,12:25:00,Signal Failure,45.0,160.0,2024-01-28_09:00:00
7397,2024-01-28,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-01-28_16:00:00
7398,2024-02-06,06:15:00,07:25:00,07:25:00,No Delay,70.0,0.0,2024-02-06_06:15:00
7399,2024-01-28,09:15:00,09:45:00,10:29:00,Weather,30.0,44.0,2024-01-28_09:15:00
7400,2024-01-29,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-01-29_06:15:00
7401,2024-01-28,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-01-28_16:00:00
7402,2024-01-29,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-01-29_06:15:00
7403,2024-01-29,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-29_06:30:00
7404,2024-01-29,06:30:00,08:20:00,08:20:00,No Delay,110.0,0.0,2024-01-29_06:30:00
7405,2024-01-29,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-29_06:30:00
7406,2024-01-29,06:30:00,07:50:00,07:50:00,Weather Conditions,80.0,0.0,2024-01-29_06:30:00
7407,2024-01-29,06:30:00,07:50:00,07:50:00,Weather Conditions,80.0,0.0,2024-01-29_06:30:00
7408,2024-01-29,06:30:00,06:50:00,06:50:00,No Delay,20.0,0.0,2024-01-29_06:30:00
7409,2024-01-29,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-29_06:30:00
7410,2024-01-29,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-29_07:45:00
7411,2024-01-29,06:45:00,07:45:00,07:45:00,No Delay,60.0,0.0,2024-01-29_06:45:00
7412,2024-02-03,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-02-03_07:45:00
7413,2024-02-13,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-02-13_06:45:00
7414,2024-01-29,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-01-29_06:45:00
7415,2024-01-29,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-01-29_06:45:00
7416,2024-01-29,06:45:00,08:05:00,08:05:00,No Delay,80.0,0.0,2024-01-29_06:45:00
7417,2024-01-29,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-29_07:45:00
7418,2024-01-29,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-29_07:45:00
7419,2024-01-29,07:00:00,08:00:00,08:00:00,No Delay,60.0,0.0,2024-01-29_07:00:00
7420,2024-01-29,07:00:00,08:20:00,08:20:00,No Delay,80.0,0.0,2024-01-29_07:00:00
7421,2024-01-28,10:30:00,11:00:00,11:00:00,No Delay,30.0,0.0,2024-01-28_10:30:00
7422,2024-01-28,10:30:00,11:00:00,11:00:00,No Delay,30.0,0.0,2024-01-28_10:30:00
7423,2024-01-29,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-29_07:30:00
7424,2024-01-29,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-29_07:30:00
7425,2024-02-07,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-02-07_07:30:00
7426,2024-01-29,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-29_07:30:00
7427,2024-01-29,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-29_07:45:00
7428,2024-01-28,10:45:00,11:15:00,11:15:00,No Delay,30.0,0.0,2024-01-28_10:45:00
7429,2024-01-28,11:00:00,11:45:00,11:45:00,No Delay,45.0,0.0,2024-01-28_11:00:00
7430,2024-01-28,11:00:00,13:30:00,13:30:00,No Delay,150.0,0.0,2024-01-28_11:00:00
7431,2024-01-29,08:00:00,10:15:00,11:06:00,Weather,135.0,51.0,2024-01-29_08:00:00
7432,2024-01-29,08:00:00,10:15:00,11:06:00,Weather,135.0,51.0,2024-01-29_08:00:00
7433,2024-01-29,08:00:00,10:15:00,11:06:00,Weather,135.0,51.0,2024-01-29_08:00:00
7434,2024-01-29,08:00:00,08:25:00,08:25:00,No Delay,25.0,0.0,2024-01-29_08:00:00
7435,2024-01-29,08:00:00,10:15:00,11:06:00,Weather,135.0,51.0,2024-01-29_08:00:00
7436,2024-01-28,11:00:00,12:15:00,12:15:00,No Delay,75.0,0.0,2024-01-28_11:00:00
