Transaction_ID,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Journey_Status,Departure_Station_ID,Arrival_Station_ID,Time_ID,Journey_ID,Refund_Request
dcfc6f2d-6acc-4241-88c4,Online,Credit Card,Adult,Standard,Off-Peak,7,On Time,14,1,6691,6691,No
45e1e5ff-2582-4abe-a9ee,Online,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,6692,6692,No
2e29951c-f725-419c-8233,Online,Contactless,None,Standard,Advance,3,On Time,19,13,6693,6693,No
62421890-6670-4f1d-a5b6,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,6694,6694,No
bc8b5f65-6487-42d6-9f37,Station,Contactless,None,Standard,Advance,3,On Time,13,19,6695,6695,No
f64e14cc-c24b-4834-af7f,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,6696,6696,No
4fc8def3-c61a-414b-8c55,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,6697,6697,No
655ddbea-5473-4c46-bd3a,Station,Debit Card,None,Standard,Advance,8,Cancelled,17,1,6698,6698,No
9821e69b-28be-4fed-8735,Station,Credit Card,Senior,Standard,Advance,23,On Time,15,32,6699,6699,No
d07aa9d8-7973-4670-85a6,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6700,6700,No
bbb8a5d2-964c-4a13-9e18,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6701,6701,No
b8fe2c73-4d08-4634-a3b8,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6702,6702,No
41d668e1-2662-434f-b23d,Station,Credit Card,Adult,First Class,Advance,35,On Time,14,1,6703,6703,No
88fe0778-a9d1-44e7-9a53,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,6704,6704,No
34299a35-a4fa-4798-8161,Station,Contactless,Adult,Standard,Advance,4,On Time,1,13,6705,6705,No
d2a919f5-bed9-46ab-9b8a,Station,Contactless,Adult,Standard,Advance,13,On Time,1,32,6706,6706,No
bd1998fd-00bc-4600-a7b0,Station,Contactless,Adult,First Class,Advance,33,On Time,1,32,6707,6707,No
c9ec94f8-77b4-4619-9eb1,Station,Contactless,Adult,First Class,Advance,34,On Time,1,13,6708,6708,No
83a5c2a6-612f-4a4e-9742,Station,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,6709,6709,No
969e9520-2082-4a83-b1bf,Online,Credit Card,None,Standard,Advance,3,On Time,1,4,6710,6710,No
bdbcafb9-f879-48af-90c3,Online,Contactless,None,Standard,Advance,3,On Time,19,13,6711,6711,No
c9922c55-e3fd-47f6-8182,Online,Credit Card,None,Standard,Advance,5,On Time,1,28,6712,6712,No
7db95ed2-1e3b-4681-8bef,Station,Contactless,None,Standard,Advance,35,On Time,15,32,6713,6713,No
e1dcb6e0-d949-4297-bf9f,Online,Credit Card,None,Standard,Advance,5,On Time,1,28,6714,6714,No
7b80b5f2-0a18-43af-8a9c,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,6715,6715,No
b0645ba2-b921-4e0d-b3a1,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,6716,6716,No
cb9f5db8-8269-4598-97af,Station,Credit Card,None,First Class,Advance,10,Cancelled,19,13,6717,6717,Yes
58f585a5-7e01-4a7b-8801,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,6718,6718,No
ad3c60f1-379d-4679-9c23,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,6719,6719,No
8550e060-4519-441a-bd0b,Station,Credit Card,Adult,Standard,Off-Peak,72,On Time,14,19,6720,6720,No
436297bb-ed29-44a0-9796,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,6721,6721,No
3a91fc26-7bd1-4820-8f50,Station,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,6722,6722,No
fc9eff63-cf21-4112-a88e,Station,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,6723,6723,No
21a233e9-5eb6-4bb0-b241,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6724,6724,No
d2a8e815-aaa7-46e5-bf51,Station,Contactless,None,Standard,Advance,35,On Time,15,32,6725,6725,No
bd5b5e62-c09b-4c20-ba89,Online,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6726,6726,No
049d1910-0f08-4fc3-accd,Station,Credit Card,None,Standard,Advance,7,On Time,14,1,6727,6727,No
9382f929-d9ec-4c98-9950,Online,Credit Card,Disabled,First Class,Advance,18,On Time,16,24,6728,6728,No
898b3af1-27cb-4cf9-92ff,Station,Credit Card,None,Standard,Advance,7,On Time,14,1,6729,6729,No
27e199aa-7d7f-4929-8669,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,6730,6730,No
5ca5974c-0a4c-4cb1-a67c,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,6731,6731,No
6af8d2e8-fd6e-4cda-b1f8,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,6732,6732,No
9d1b80a6-191c-4dc0-8733,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,6733,6733,No
f689bf0d-2801-4fcf-961b,Station,Contactless,None,Standard,Advance,7,On Time,14,1,6734,6734,No
e1b5f5cc-c95d-4558-871a,Station,Credit Card,None,Standard,Advance,35,On Time,15,32,6735,6735,No
759f6325-2db7-4233-91d0,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,6736,6736,No
f3c2680d-d475-4f99-b338,Online,Credit Card,None,Standard,Off-Peak,128,On Time,19,16,6737,6737,No
2cc02c3d-68c1-44d1-8358,Station,Contactless,None,Standard,Off-Peak,5,On Time,13,19,6738,6738,No
e9d7023f-c9c3-4a3d-8fc3,Online,Credit Card,None,Standard,Off-Peak,17,On Time,19,20,6739,6739,No
0c3586e9-b3d3-4166-bd8b,Station,Contactless,None,First Class,Off-Peak,15,On Time,13,19,6740,6740,No
8fb77fd0-b2e4-4d58-8da7,Online,Contactless,Adult,Standard,Off-Peak,8,On Time,17,1,6741,6741,No
da3c4c0c-4426-4e1c-a28a,Online,Contactless,Adult,Standard,Off-Peak,13,On Time,16,24,6742,6742,No
9113f73c-ec5f-4398-bfc6,Station,Contactless,None,Standard,Off-Peak,5,On Time,13,19,6743,6743,No
5cab6ea3-7a5d-4f70-b065,Online,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,6744,6744,No
6c0367be-cc7c-4e46-b53b,Station,Credit Card,Disabled,Standard,Off-Peak,7,On Time,14,1,6745,6745,No
0eb6d103-7dd1-44d7-b219,Station,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,6746,6746,No
f657985d-56f5-4572-b655,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,6747,6747,No
5b20c709-b8aa-46e1-bfbb,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,6748,6748,No
e9d98ce6-c8c0-4c2e-88de,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,6749,6749,No
8390b083-df72-474e-bdc6,Online,Contactless,Disabled,Standard,Off-Peak,8,Cancelled,32,8,6750,6750,Yes
b7b4ab58-0bb0-4302-9e75,Online,Contactless,Disabled,Standard,Off-Peak,8,Cancelled,32,8,6751,6751,No
84682cf7-49d1-42ec-94ac,Online,Contactless,None,Standard,Advance,13,On Time,24,16,6752,6752,No
bab5fe0c-c2ab-4808-ad0e,Station,Contactless,None,Standard,Off-Peak,53,Cancelled,15,32,6753,6753,Yes
58424936-3a8c-4b40-8f6e,Online,Contactless,Disabled,Standard,Advance,5,On Time,32,8,6754,6754,No
0d6df3df-f65f-4371-82d0,Station,Contactless,None,Standard,Advance,8,On Time,17,1,6755,6755,No
95073c2c-6aaf-49b1-8b99,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6756,6756,No
4fc24046-54b4-4963-a6a1,Online,Credit Card,None,Standard,Advance,3,Cancelled,13,19,6757,6757,Yes
63165a43-b631-4f3e-9743,Station,Contactless,None,Standard,Advance,3,On Time,13,19,6758,6758,No
84e4c846-c0b6-452c-8874,Station,Credit Card,None,Standard,Off-Peak,126,Delayed,19,14,6759,6759,No
fd549321-b3be-4fd2-8d74,Station,Credit Card,None,Standard,Off-Peak,126,Delayed,19,14,6760,6760,No
23cf801a-9779-44d7-9fcc,Station,Contactless,None,Standard,Advance,3,On Time,13,19,6761,6761,No
998cdaed-442c-4593-a789,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,6762,6762,No
62c9f0bd-5484-4604-b611,Online,Contactless,None,Standard,Off-Peak,53,On Time,15,32,6763,6763,No
363d4d32-23c3-4965-894c,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,6764,6764,No
7de23b2b-6726-4ab2-a83b,Online,Contactless,None,First Class,Off-Peak,14,On Time,19,13,6765,6765,No
e8c644cc-fb8b-40f3-89c7,Online,Credit Card,None,Standard,Off-Peak,33,On Time,1,17,6766,6766,No
2f3f269c-5fea-49b5-9539,Online,Contactless,Disabled,Standard,Advance,2,On Time,13,19,6767,6767,No
bc5cd604-4267-44b7-a5d1,Online,Contactless,None,First Class,Advance,10,On Time,13,19,6768,6768,No
68e0fb0b-6b4e-412c-a8e9,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6769,6769,No
2793ee27-5420-4b7b-9cca,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6770,6770,No
bfd1a340-f8c0-458c-b9cb,Online,Contactless,Adult,Standard,Advance,8,Cancelled,16,24,6771,6771,No
ff31c68b-3423-44ef-8e34,Station,Credit Card,Disabled,Standard,Advance,4,On Time,14,1,6772,6772,No
c1819f4f-c79e-4952-8b38,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,6773,6773,No
d4625b18-60ac-44d5-a174,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,6774,6774,No
125c048b-293d-464b-9ee2,Online,Credit Card,Disabled,Standard,Off-Peak,13,On Time,16,24,6775,6775,No
59d648e9-059d-4273-b2af,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6776,6776,No
887eda5c-246c-438b-846d,Online,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,6777,6777,No
57048eaf-2198-40d7-b67d,Online,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,6778,6778,No
18cf2225-128a-4f6d-a1d0,Station,Debit Card,Senior,Standard,Off-Peak,76,Delayed,13,14,6779,6779,Yes
2ebf1dc0-fb4b-4292-a887,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,6780,6780,No
d53950de-f9ec-4847-bae3,Online,Debit Card,Senior,Standard,Anytime,17,On Time,16,24,6781,6781,No
bc6c607e-11ef-4652-9a40,Station,Contactless,None,Standard,Anytime,70,On Time,15,32,6782,6782,No
cdb02a7d-a73c-465f-a368,Online,Credit Card,Senior,First Class,Anytime,13,On Time,19,13,6783,6783,No
9528790a-7b0f-4be7-ab9a,Station,Contactless,None,Standard,Anytime,70,On Time,15,32,6784,6784,No
623f51a1-cf1e-474a-b0b3,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,6785,6785,No
43ebaeae-45a1-4dd2-9d4b,Online,Credit Card,Senior,Standard,Anytime,3,On Time,19,13,6786,6786,No
acf73275-e851-4f80-983b,Online,Credit Card,Disabled,Standard,Anytime,45,On Time,32,23,6787,6787,No
e7079a58-b33d-4e64-ba8a,Online,Credit Card,None,Standard,Anytime,6,On Time,13,19,6788,6788,No
583caa8b-bb0c-4466-9ea2,Online,Debit Card,Senior,Standard,Anytime,17,On Time,16,24,6789,6789,No
32001dff-06dc-4807-b171,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,6790,6790,No
b7727f98-8419-4f3a-a4e2,Online,Credit Card,None,Standard,Anytime,13,On Time,14,1,6791,6791,No
4f14d917-d5cc-4115-badf,Station,Credit Card,None,First Class,Anytime,107,On Time,17,1,6792,6792,No
6fc1317e-9931-42ed-b0e5,Online,Credit Card,Disabled,First Class,Anytime,78,On Time,1,17,6793,6793,No
aa4be82b-0a35-4961-b64d,Online,Credit Card,Disabled,Standard,Anytime,29,On Time,1,17,6794,6794,No
774e6061-e449-4d5a-9638,Online,Credit Card,Disabled,First Class,Anytime,78,On Time,1,17,6795,6795,No
e087dd6b-38fa-42df-967c,Online,Contactless,None,Standard,Advance,7,On Time,14,1,6796,6796,No
8a893004-f7c5-412a-ae1a,Online,Contactless,Adult,Standard,Anytime,23,On Time,22,2,6797,6797,No
0335d069-a6d5-4f89-b46d,Online,Credit Card,None,First Class,Advance,10,On Time,13,19,6798,6798,No
8268114b-5f22-4ce6-8bf2,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,6799,6799,No
1319458c-a527-4724-8416,Online,Contactless,None,Standard,Anytime,13,On Time,14,1,6800,6800,No
1614e568-f9c0-4fdd-b964,Online,Credit Card,Senior,First Class,Off-Peak,57,On Time,15,32,6801,6801,No
a49b979a-8afa-4fc3-9aa5,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,6802,6802,No
0ee9f527-c8d8-4170-ade7,Station,Contactless,Disabled,Standard,Advance,2,On Time,13,19,6803,6803,No
30fe59e8-0e84-4ba0-906c,Station,Contactless,Adult,Standard,Advance,4,On Time,14,1,6804,6804,No
d7ee6545-9c79-48b1-8e5b,Station,Contactless,Disabled,Standard,Advance,2,On Time,13,19,6805,6805,No
55e47c6f-dc6b-401a-9854,Online,Credit Card,None,Standard,Anytime,67,On Time,32,23,6806,6806,No
b12c055d-f4c2-4529-a3d1,Online,Credit Card,None,Standard,Anytime,11,On Time,32,7,6807,6807,No
021b3b1c-813d-444f-be35,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,6808,6808,No
6f9b8924-3b19-42e6-8a02,Online,Credit Card,None,Standard,Anytime,67,On Time,32,23,6809,6809,No
4aa0cc70-e80f-46c8-a430,Online,Credit Card,Senior,First Class,Anytime,11,On Time,13,5,6810,6810,No
d88ac753-cabb-4275-bdc9,Online,Credit Card,None,Standard,Anytime,13,On Time,14,1,6811,6811,No
7434e075-4ba7-4775-bf4d,Online,Credit Card,Senior,First Class,Anytime,11,On Time,13,5,6812,6812,No
75c78399-95a8-43b1-9386,Station,Credit Card,None,First Class,Anytime,114,On Time,15,32,6813,6813,No
3313b73a-cbdd-4937-8aa8,Online,Credit Card,None,Standard,Anytime,5,On Time,19,13,6814,6814,No
c05aabf9-17d9-4f86-87c8,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,6815,6815,No
037215fd-4184-47c7-baee,Station,Credit Card,None,Standard,Anytime,168,Delayed,19,14,6816,6816,No
00b4d622-9857-4e01-b4d2,Online,Contactless,Adult,Standard,Advance,43,On Time,16,13,6817,6817,No
006ca5f7-aa5d-4235-8534,Online,Contactless,None,Standard,Anytime,11,Cancelled,24,22,6818,6818,No
6a4ff271-2a8a-4146-b71f,Online,Contactless,None,Standard,Anytime,11,Cancelled,24,22,6819,6819,Yes
bdd3f844-e748-4246-bf0d,Online,Contactless,None,Standard,Anytime,13,On Time,14,1,6820,6820,No
7ce84dca-03d7-4a66-8d38,Station,Credit Card,None,Standard,Anytime,151,On Time,13,14,6821,6821,No
94b93888-b4b1-4cd4-9367,Station,Contactless,None,Standard,Advance,35,On Time,15,32,6822,6822,No
c88182c1-35c5-438e-91ec,Station,Credit Card,None,Standard,Anytime,143,On Time,14,19,6823,6823,No
3b53aa75-ffa2-40b4-bade,Online,Contactless,None,Standard,Anytime,11,Cancelled,24,22,6824,6824,No
1bbb14ee-a21f-4025-9ab3,Online,Credit Card,None,Standard,Anytime,5,On Time,19,13,6825,6825,No
4888e410-f590-4d21-847a,Online,Contactless,Adult,Standard,Anytime,47,On Time,15,32,6826,6826,No
f587755d-89b8-474b-bfa3,Online,Contactless,None,Standard,Advance,7,On Time,14,1,6827,6827,No
9960cefa-775a-40a2-90c5,Online,Contactless,None,Standard,Anytime,25,On Time,16,24,6828,6828,No
805524d9-05f7-452f-ad4a,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,6829,6829,No
439142a4-16f1-488b-aff2,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,6830,6830,No
b436aadd-e32d-4718-93fa,Online,Credit Card,None,Standard,Anytime,5,On Time,19,13,6831,6831,No
cb0ad1bb-c654-403c-aa88,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,6832,6832,No
ae9b5ef3-498a-43ae-a89a,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,6833,6833,No
b68cb61b-9fed-4cb8-94e0,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,6834,6834,No
25bb52da-52ea-4dc5-92d8,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,6835,6835,No
1de4707d-3ade-4450-9c2e,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,6836,6836,No
dcec0523-62a7-4f63-a4c3,Online,Contactless,Disabled,Standard,Anytime,48,On Time,15,10,6837,6837,No
57d0ec04-7139-40ea-9ee3,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,6838,6838,No
c774e61d-8fa1-417a-bb93,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,6839,6839,No
37fca223-8b89-4b73-b75d,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,6840,6840,No
6b620ebd-0cc9-49c5-bbc0,Online,Debit Card,Senior,Standard,Advance,3,On Time,24,6,6841,6841,No
740b39ba-fb33-44ce-9277,Online,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,6842,6842,No
f390bffc-9569-4220-a885,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,6843,6843,No
78e42859-617f-4d9d-a715,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,6844,6844,No
eed04607-4f9c-4e80-a74b,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,6845,6845,No
877638d1-24df-4193-9405,Online,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6846,6846,No
0af8c880-93de-4efa-ab80,Online,Contactless,None,Standard,Advance,35,On Time,15,32,6847,6847,No
9b5d1312-b67a-46a8-8d7c,Online,Credit Card,Adult,Standard,Advance,4,On Time,14,1,6848,6848,No
c475a352-535c-4977-8bb5,Station,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,6849,6849,No
622ce1cb-22fa-41bc-9320,Online,Debit Card,None,First Class,Advance,108,Cancelled,14,19,6850,6850,No
97d0dc0e-0aed-49d1-9304,Online,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,6851,6851,No
c42a0346-cf52-4279-8680,Online,Credit Card,None,Standard,Advance,5,On Time,1,26,6852,6852,No
c9409478-8302-4f45-9778,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,6853,6853,No
29f78bbb-b463-4b2a-aba5,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,6854,6854,No
13c91c13-4907-4b9b-871c,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,6855,6855,No
f7365f55-3b4b-4ad5-9e67,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,6856,6856,No
c91e9889-1439-47ef-b024,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,6857,6857,No
247981d2-e67b-4e82-acc3,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,6858,6858,No
e8e6ca7e-ff19-40ab-aabd,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,6859,6859,No
48cde986-9254-4651-b6e0,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,6860,6860,No
3500301c-1438-4337-a6c9,Online,Credit Card,None,First Class,Advance,27,On Time,16,24,6861,6861,No
661be1aa-dc40-45be-acfd,Online,Debit Card,None,Standard,Advance,35,On Time,15,32,6862,6862,No
ce02ee2c-eb58-4a9e-9a57,Online,Credit Card,None,First Class,Advance,6,On Time,16,18,6863,6863,No
cf45aa8d-3c66-411a-a11f,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,6864,6864,No
241740eb-57d1-4a40-bd59,Online,Credit Card,None,Standard,Advance,3,On Time,16,18,6865,6865,No
5585b6d9-d5d1-41b6-b423,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,6866,6866,No
09afb747-bfb7-491d-84b4,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,6867,6867,No
2e18482b-48c7-4b7c-8ba5,Online,Credit Card,Disabled,Standard,Advance,23,On Time,15,32,6868,6868,No
c0204e7d-6b03-45f3-8bb8,Online,Credit Card,Disabled,Standard,Advance,23,On Time,15,32,6869,6869,No
e55764c6-31ba-49d6-bded,Online,Credit Card,Disabled,Standard,Advance,4,On Time,32,7,6870,6870,No
f58bd615-8e5e-4750-9d48,Station,Contactless,None,Standard,Off-Peak,5,On Time,13,19,6871,6871,No
96d27226-e447-4c5e-abf4,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,6872,6872,No
ebb284b4-36f1-48d4-aaa9,Online,Credit Card,Adult,Standard,Advance,2,On Time,19,13,6873,6873,No
a7d03bfc-a43c-4fa9-83cb,Online,Credit Card,None,First Class,Advance,54,On Time,17,1,6874,6874,No
ab716592-8d67-4fe0-9c2f,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,6875,6875,No
1d00da95-a17b-4060-ac4c,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,6876,6876,No
cf44c1d9-1a8d-40ee-892d,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,6877,6877,No
e090c117-8778-4177-b5ab,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,6878,6878,No
3e5f901d-ca7e-4aca-aa74,Station,Credit Card,Disabled,Standard,Advance,4,On Time,14,1,6879,6879,No
d401c0e9-e398-4583-ae37,Station,Credit Card,Adult,Standard,Advance,43,On Time,15,13,6880,6880,No
d0ca5bb5-b502-4fac-b9b6,Online,Contactless,None,Standard,Advance,13,On Time,16,24,6881,6881,No
40906a9f-323b-4ee8-9021,Online,Contactless,None,Standard,Off-Peak,53,On Time,15,32,6882,6882,No
a187d7fb-c8f0-4bce-b306,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,6883,6883,No
9f0b10d3-e877-47fc-8f1a,Online,Contactless,None,Standard,Off-Peak,53,On Time,15,32,6884,6884,No
67e8e526-1748-4824-916b,Station,Contactless,None,Standard,Off-Peak,33,On Time,1,17,6885,6885,No
b6fa86ac-2f67-48e2-b4a7,Online,Contactless,None,First Class,Off-Peak,80,On Time,17,1,6886,6886,No
624951cb-0aca-4275-ac54,Online,Credit Card,Senior,Standard,Advance,15,On Time,1,17,6887,6887,No
a6caf4cd-3759-4970-bc78,Station,Contactless,Adult,First Class,Advance,6,Delayed,19,13,6888,6888,No
b8f1fa8c-dc5f-4022-a13b,Station,Debit Card,Adult,Standard,Off-Peak,11,Delayed,1,19,6889,6889,Yes
6a19ecd5-c535-47e4-9923,Online,Credit Card,None,First Class,Advance,10,On Time,13,19,6890,6890,No
fc311ee2-5770-4bc0-af58,Online,Contactless,None,Standard,Off-Peak,107,On Time,14,19,6891,6891,No
23bed418-738f-4d9c-911b,Station,Contactless,None,Standard,Off-Peak,5,On Time,13,19,6892,6892,No
fd474026-948c-42c0-9099,Station,Contactless,None,Standard,Off-Peak,10,On Time,14,1,6893,6893,No
0e14e682-362b-47e6-9f3f,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,6894,6894,No
e6926ebc-be18-4d2d-af05,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,6895,6895,No
24c4990c-1e22-45ed-9a51,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,6896,6896,No
fef072f4-81f8-46ff-a333,Station,Credit Card,Disabled,Standard,Advance,2,On Time,13,19,6897,6897,No
02a24ceb-743f-4534-8d8a,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,6898,6898,No
4326b73e-a4e2-4438-a3e9,Station,Contactless,None,Standard,Advance,3,Delayed,19,13,6899,6899,No
a966f552-0140-4b24-896b,Station,Contactless,None,Standard,Advance,3,On Time,13,19,6900,6900,No
b78b0b91-5b3a-44a6-8feb,Online,Contactless,None,Standard,Advance,8,On Time,17,1,6901,6901,No
cc064e17-74d2-4d07-8914,Station,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,6902,6902,No
b06bab62-ad3d-4279-91c9,Station,Credit Card,Adult,Standard,Off-Peak,35,On Time,15,32,6903,6903,No
7912f333-eb41-4b58-934c,Online,Credit Card,Senior,Standard,Off-Peak,84,On Time,19,14,6904,6904,No
d512478f-e7d4-4174-9f9f,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,6905,6905,No
27a909af-f3ff-4957-90a9,Online,Credit Card,Senior,Standard,Off-Peak,3,On Time,13,19,6906,6906,No
2de1ac94-4123-442a-bb05,Online,Contactless,None,Standard,Advance,8,On Time,17,1,6907,6907,No
f2370e26-cb59-4e29-b834,Online,Credit Card,Disabled,Standard,Off-Peak,7,On Time,14,1,6908,6908,No
4b06c76c-6551-4fb8-97df,Online,Contactless,None,Standard,Advance,3,On Time,13,19,6909,6909,No
