Transaction ID,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station ID,Arrival Station ID,Time ID,Journey Status,Journey ID
07bf4684-daf7-420f-9477,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
2bb3b3be-8d76-40e8-b50f,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
8063ef91-d880-4c82-b2dd,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
5d836f6a-babb-43e8-aa58,Online,Contactless,Senior,First Class,Advance,6,6,3,,On Time,
37d55540-55ca-431e-9ed7,Online,Credit Card,Disabled,First Class,Advance,7,5,20,,On Time,
552253e6-2fd0-4e20-817d,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
23c440b5-caca-49c5-833d,Online,Debit Card,,Standard,Advance,72,4,6,,On Time,
7cd2b8bf-2693-4c73-a6d8,Online,Contactless,,Standard,Advance,3,6,3,,Cancelled,
7ebc87a1-794f-4f9a-820e,Online,Contactless,,Standard,Off-Peak,4,6,3,,On Time,
8c83fdae-156e-4c52-90e2,Station,Credit Card,,Standard,Advance,3,6,3,,Cancelled,
a54faa7d-f47d-4139-a3b7,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
7ebb96ee-9e9b-4f20-89c6,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
3e08e127-15de-4ffd-ae15,Online,Credit Card,,Standard,Advance,13,1,10,,Cancelled,
9bd8ca0d-fadd-49e0-b7a0,Station,Credit Card,,Standard,Advance,3,3,6,,On Time,
476a4049-b9a2-41fc-84cb,Online,Credit Card,,Standard,Advance,13,1,10,,Cancelled,
53d6ea6e-b4fe-47fd-b33f,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
ada72cc4-05b5-44e0-b182,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
59293340-8f80-410b-9d9e,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
fcf7c86a-1735-4a38-ad5b,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
1da7bec1-dbcf-4b13-85cd,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
0d55ac08-44db-4afc-86a7,Station,Contactless,,Standard,Advance,3,3,6,,On Time,
4d3d9438-591e-4981-90f4,Station,Contactless,,Standard,Advance,86,6,1,,On Time,
21cda760-2bf6-440d-bee2,Station,Contactless,,First Class,Off-Peak,14,6,3,,Delayed,
99039222-11f8-4a8a-b472,Online,Credit Card,,Standard,Advance,33,10,7,,On Time,
7bb3820e-6630-4fd1-becc,Station,Contactless,,First Class,Off-Peak,14,6,3,,Delayed,
70ab8677-d66c-4b64-9085,Online,Contactless,,Standard,Advance,6,10,9,,On Time,
8e35f8ce-e83a-4b76-80d4,Station,Credit Card,,Standard,Advance,76,3,4,,Delayed,
a16389f8-e263-4d9a-956a,Station,Credit Card,,Standard,Advance,21,7,4,,Delayed,
50ace5c2-78ca-4589-8f3d,Station,Credit Card,,First Class,Advance,118,3,4,,Delayed,
914b16b4-3218-4e8c-9f8d,Station,Credit Card,,Standard,Advance,84,6,4,,Delayed,
85429b57-2abc-47bc-bf96,Station,Credit Card,Adult,Standard,Off-Peak,6,7,3,,On Time,
776e0c06-cb16-4e1e-a8f1,Station,Credit Card,Adult,Standard,Advance,43,2,3,,On Time,
24c6e3f9-2dd0-40d6-a67e,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
4ac05ac7-91ac-4a92-b0db,Online,Credit Card,Adult,Standard,Advance,8,1,10,,On Time,
37538858-acbb-4c31-a7be,Online,Credit Card,Disabled,First Class,Off-Peak,27,1,10,,On Time,
2be0da99-ccfb-4edb-b6fc,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
cf963bb2-4237-4a2b-a983,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
d663003e-3e6b-454f-af8e,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
79e19687-c11c-4742-a900,Station,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
b593d0c6-ad75-498a-b0b5,Station,Debit Card,Adult,Standard,Off-Peak,11,7,6,,Delayed,
47ba10d8-e823-4d1a-93f8,Online,Debit Card,Senior,Standard,Advance,2,6,3,,On Time,
fdcb9a6e-5963-4784-88ea,Online,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
9dd20412-5ccf-46ba-ad12,Online,Contactless,,Standard,Off-Peak,5,3,6,,On Time,
0fc58053-d2a5-4f89-bfee,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
d2ee4544-1d2a-4dc3-a450,Station,Debit Card,Adult,Standard,Advance,7,7,6,,Delayed,
7a76869c-4ffc-4170-ae3c,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
80f48fb3-2896-4f4d-be75,Station,Contactless,Senior,Standard,Off-Peak,3,6,3,,On Time,
2b5ddf2e-05a2-4061-a163,Station,Contactless,,Standard,Off-Peak,19,10,1,,On Time,
20ab4e3c-97ad-486f-87c4,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
3a191b1a-5f42-4066-a130,Station,Contactless,,Standard,Advance,3,6,3,,Delayed,
bdfa2fe7-fbfd-4883-9e8e,Station,Contactless,,Standard,Advance,3,6,3,,Delayed,
eb5bc3ed-8318-4519-ac21,Online,Contactless,,First Class,Advance,54,8,7,,On Time,
4f537f5a-1829-4619-93e8,Station,Credit Card,Adult,Standard,Off-Peak,3,6,3,,On Time,
4c7c3861-9868-494b-a85f,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
feaef1bb-786f-4127-a551,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
3571b853-8136-4c69-a2f9,Online,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
7ec301a8-96c4-4106-97f1,Online,Contactless,,First Class,Advance,52,4,7,,On Time,
2c91ee2f-4b55-44be-b71d,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
de8c54ac-ed0d-4839-ba5e,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
0293c932-e140-44d1-ab9c,Station,Credit Card,,First Class,Off-Peak,41,1,10,,On Time,
2c1cd8e6-031d-498a-9acd,Online,Contactless,,Standard,Advance,3,3,6,,On Time,
d13f8ac6-98f3-46fc-b3e1,Station,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
8b40d271-67a9-4d78-b450,Station,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
bdc8af3d-d4b8-4af5-a0f2,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
6ceed4c9-9e80-4fc3-9179,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
7c723e4f-6211-4074-a707,Online,Contactless,Disabled,Standard,Advance,4,4,7,,On Time,
6dc40388-fc99-4d1c-b91a,Online,Credit Card,Disabled,Standard,Off-Peak,7,4,7,,On Time,
6f3185cd-6a7d-414c-8f5d,Station,Contactless,,Standard,Off-Peak,4,6,3,,On Time,
08e5fe77-0f18-47fa-9ca2,Online,Credit Card,Disabled,Standard,Advance,8,1,10,,On Time,
eb66c64c-ec55-43e1-b067,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
5a1bd9a0-7e74-4fd5-a21c,Station,Credit Card,Adult,Standard,Anytime,9,4,7,,On Time,
32487d55-e3c3-4bcb-a106,Station,Debit Card,Disabled,First Class,Anytime,69,4,7,,On Time,
2dd9f24a-eeb9-4eaa-94e3,Station,Credit Card,Adult,Standard,Anytime,9,4,7,,On Time,
d8bb351b-f047-4873-ab17,Station,Credit Card,,Standard,Advance,35,2,5,,On Time,
930d7682-4ab6-4329-9b18,Online,Contactless,Senior,Standard,Advance,5,8,7,,On Time,
5828e987-a044-4c3a-afbf,Online,Contactless,Adult,Standard,Anytime,15,7,6,,On Time,
e8eaab8d-1a22-4967-a860,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
f9d7ef8b-6d5c-4679-8cdc,Online,Contactless,Adult,First Class,Anytime,13,6,3,,On Time,
707acd83-931c-439e-9679,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
53a6cdd3-d259-4cf0-acf2,Station,Credit Card,,Standard,Advance,35,2,5,,Cancelled,
1e7a7d5a-8dbc-46b0-ae31,Station,Credit Card,,Standard,Anytime,129,2,3,,On Time,
51f2a5cf-23af-4c1b-9218,Online,Contactless,Adult,Standard,Anytime,15,7,6,,On Time,
988ac770-5ccc-4733-9139,Online,Contactless,Adult,Standard,Anytime,3,6,3,,On Time,
2d868732-3988-4efd-acbb,Station,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
26df2830-96f2-4d71-914b,Online,Contactless,Adult,Standard,Anytime,3,6,3,,On Time,
af3ca072-91ed-4691-a945,Station,Debit Card,,Standard,Off-Peak,126,6,4,,Delayed,
a109169b-f5c6-41f4-b9a8,Station,Credit Card,Adult,Standard,Anytime,7,7,3,,On Time,
30393756-991f-48f2-8ec6,Station,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
79d478ed-bd77-4981-bc0d,Station,Contactless,,First Class,Anytime,114,2,5,,Cancelled,
76604da5-e418-4161-a802,Online,Contactless,Adult,Standard,Advance,5,8,7,,On Time,
90516193-0983-419d-86a7,Station,Contactless,,First Class,Anytime,114,2,5,,Cancelled,
1a94c776-5e22-4eb2-aca0,Station,Contactless,,Standard,Anytime,70,2,5,,Cancelled,
3775acf8-357b-4f6b-8c0f,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
4643c96f-5e43-431f-bc45,Station,Credit Card,,Standard,Anytime,10,7,19,,On Time,
bfea086b-c76a-4cc5-a787,Station,Contactless,,Standard,Anytime,70,2,5,,Cancelled,
eeb2c1dd-6a17-48c5-b687,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
c5b7b8b9-0642-4bc3-9df8,Online,Contactless,,Standard,Advance,86,6,1,,On Time,
bb18cc8d-2dd7-4542-aac3,Online,Credit Card,Adult,Standard,Anytime,17,1,10,,On Time,
70a8853d-adda-4ac9-bead,Online,Credit Card,Adult,Standard,Anytime,11,8,7,,On Time,
047b8034-f9e8-4a8b-9349,Station,Credit Card,,Standard,Anytime,16,8,7,,On Time,
f2a70d47-9e15-4b7a-bcde,Online,Credit Card,,Standard,Anytime,13,4,7,,On Time,
30b9305d-b455-4f24-9f85,Station,Credit Card,,Standard,Anytime,6,3,6,,On Time,
7ec27588-0f6c-4f03-8fcd,Station,Contactless,,Standard,Anytime,6,3,6,,On Time,
2ac9fe76-e217-41b5-9589,Online,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
443b72f6-a544-47ab-820c,Online,Credit Card,,Standard,Anytime,70,2,5,,On Time,
8ba362ba-a881-4f75-b191,Online,Credit Card,Senior,Standard,Anytime,4,3,6,,On Time,
24a11ade-03ce-43ca-8adf,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
edb20e74-ce24-412f-be01,Online,Credit Card,,Standard,Anytime,70,2,5,,On Time,
2879821a-2998-4254-a2db,Station,Contactless,,Standard,Anytime,6,3,6,,On Time,
2824707a-9b06-4cd6-9975,Station,Contactless,,Standard,Anytime,70,2,5,,Cancelled,
dbd7da1b-f967-4cf5-bf05,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
41c5aa37-dce1-4edf-ab58,Online,Credit Card,Disabled,First Class,Advance,18,1,10,,On Time,
205dd862-fd30-4642-8109,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
89687480-4f0a-46d3-82a8,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
76dc1a0c-ab8a-4631-8d13,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
eb10e9d5-6f06-4606-94d7,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
69492d40-5fb2-492f-afe2,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
5995fe08-5bcd-4dcb-b6f7,Online,Credit Card,Senior,Standard,Advance,2,3,6,,On Time,
3f276010-55d6-4505-b254,Station,Debit Card,,Standard,Anytime,16,8,7,,On Time,
bcca17f6-206d-4bff-8ab4,Station,Contactless,,Standard,Anytime,25,1,10,,On Time,
2d8d9bb7-8576-431b-87a6,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
28b29ab0-6f2c-41f0-8036,Station,Credit Card,Disabled,First Class,Anytime,144,4,6,,On Time,
03e37686-e0f0-4661-828b,Online,Credit Card,,Standard,Anytime,25,1,10,,On Time,
c5bdc027-b9be-4b21-af63,Online,Credit Card,Adult,Standard,Anytime,4,3,6,,On Time,
65e15972-0c15-4c55-ab05,Online,Credit Card,Adult,Standard,Anytime,4,3,6,,On Time,
2228ae91-a26d-4d83-8c3c,Online,Credit Card,,Standard,Anytime,10,7,14,,On Time,
811c52dc-db79-46d3-a2a8,Station,Contactless,,Standard,Advance,3,6,3,,On Time,
1d677d42-13b7-4f5c-8ef3,Online,Credit Card,,Standard,Anytime,16,8,7,,On Time,
274e3b48-6f6a-45bb-bfda,Online,Credit Card,,Standard,Anytime,10,7,14,,On Time,
8714c547-1d2b-4d1f-8c38,Online,Credit Card,,Standard,Anytime,13,7,27,,On Time,
625ef6d2-f83f-43ea-8f25,Online,Credit Card,,Standard,Anytime,10,7,19,,On Time,
23a5151b-a567-40d9-99dd,Online,Credit Card,,Standard,Anytime,16,8,7,,On Time,
56c25c55-8511-45e0-b4d1,Online,Credit Card,,Standard,Anytime,16,8,7,,On Time,
3ba8ddb6-6202-4548-8f86,Online,Contactless,,Standard,Anytime,5,6,3,,On Time,
37a1e192-afc7-4a99-952a,Station,Credit Card,Adult,Standard,Advance,23,2,5,,On Time,
4d5521fb-e548-4b81-8f7d,Station,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
62a9b7f6-db23-4baa-8944,Station,Debit Card,Disabled,Standard,Advance,4,4,7,,On Time,
f8aa87ea-50a7-4be1-b930,Station,Contactless,Senior,First Class,Advance,6,6,3,,On Time,
6e1e3bb8-dc77-43f0-accb,Station,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
687d3a53-6386-44b1-84cf,Online,Contactless,Adult,Standard,Advance,16,8,26,,On Time,
c4d22e0e-307b-45f6-975a,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
e4c8b846-e3ee-49a5-b433,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
81f1ebdf-f6b2-4b7c-a913,Online,Contactless,Adult,Standard,Advance,7,3,18,,On Time,
5be98bc8-ede0-454e-895d,Online,Credit Card,Senior,Standard,Anytime,31,8,26,,On Time,
0e3f5947-4f02-4e6c-bdc5,Online,Credit Card,Senior,Standard,Anytime,3,6,3,,On Time,
f2be733c-f420-4136-8dc3,Station,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
20dbd6b6-7007-4e36-aa1a,Online,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
6f241049-d761-428e-9d02,Online,Credit Card,Adult,Standard,Advance,23,2,5,,On Time,
50449c36-d26c-4a84-b144,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
2e1b43f5-b09b-42b5-bdf2,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
b7457dac-0ba6-4e03-b819,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
3c6244bc-86c9-48ab-ac85,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
fc853c97-922d-43fa-8da8,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
580d5653-05ed-4745-a1a6,Online,Credit Card,Senior,Standard,Advance,16,8,26,,On Time,
7140a1df-01e2-4860-ba57,Station,Credit Card,,Standard,Advance,3,6,3,,Cancelled,
552fa15e-c7b6-4ef4-90da,Station,Credit Card,,Standard,Advance,5,7,14,,On Time,
2f15c6f5-01a1-4fde-9c86,Station,Credit Card,,Standard,Advance,3,6,3,,Cancelled,
5c2e84ce-5ff3-46d5-aa2d,Station,Credit Card,,Standard,Advance,3,6,3,,Cancelled,
37bbdcd8-1b15-4fce-92a5,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
7a359a0c-52b2-445d-a1ac,Station,Contactless,,Standard,Advance,33,10,7,,On Time,
78145ba5-01bf-49ee-904f,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
dd4b391d-0d9a-4c8a-9bc6,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
b17cafdc-e18e-46bc-b87b,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
a1906370-87c1-40e5-bcee,Online,Credit Card,,Standard,Advance,5,7,14,,On Time,
da86ffc6-d902-45f8-98a4,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
f05d676d-89ed-46f1-9be5,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
24f759fc-cb3a-44b5-9071,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
2b36ef6f-bf31-4503-a373,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
bec2fbdf-8036-408e-b197,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
063cae7a-c194-4ba5-8023,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
9da41394-a6a7-4349-a1a2,Online,Credit Card,Senior,Standard,Advance,6,3,25,,On Time,
d1717733-d9ae-4a84-a82c,Station,Credit Card,,Standard,Advance,5,7,19,,On Time,
15a3ff08-0069-4714-8f8f,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
daf00b92-c415-4695-8008,Station,Debit Card,,Standard,Advance,35,2,5,,On Time,
85e482a8-8278-4157-9004,Station,Contactless,,First Class,Advance,57,2,5,,On Time,
4d3d8782-e1f2-48d8-881a,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
2e67c230-4c98-437f-a52f,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
62f4ae28-80e3-44a5-a6d4,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
e16e7ad6-ec06-45e9-bc10,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
e68e857b-ddd0-4f51-9ea1,Station,Credit Card,,First Class,Advance,54,8,7,,On Time,
e26209a9-c3dc-4bda-8b9a,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
44264c8a-7159-44b3-a4dc,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
cab95928-1c2f-4c27-b3a2,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
2f2657e7-2dd3-4b7f-92e0,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
a3c6d719-5854-452d-8553,Online,Credit Card,,Standard,Advance,6,7,3,,On Time,
c2c2a175-e2b6-410f-a9b8,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
c329cc61-a79a-4a8c-91ea,Online,Contactless,,Standard,Advance,35,2,5,,Cancelled,
4b2112fd-bc5a-43e2-91c0,Station,Contactless,,Standard,Advance,35,2,5,,Cancelled,
01c4a603-6e27-4561-a3c7,Station,Credit Card,Adult,Standard,Advance,48,4,6,,On Time,
b442b2cb-e097-4b6e-bdca,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
4206dc86-c4c1-451c-8a04,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
9746d277-eb6a-4922-8fc5,Station,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
20b81102-e0c2-4443-b548,Station,Credit Card,Adult,Standard,Off-Peak,3,4,9,,On Time,
2b74e259-52e1-4cb8-bf34,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
a21b3edf-40bc-4d08-b36d,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
9714d07a-2722-4c39-88e2,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
9c22733d-47d5-4b47-be88,Online,Contactless,,Standard,Off-Peak,97,2,3,,On Time,
5bdc3e2b-2725-403f-b99e,Online,Contactless,Disabled,Standard,Advance,24,2,11,,On Time,
35718014-2ec9-42c0-9ea0,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
2878ad08-ed93-44aa-8f29,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
8467c8f1-1f41-4112-9e73,Station,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
c3b3d97c-f04b-4103-8776,Station,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
c8c9bb8e-a5c2-49cb-b22e,Station,Contactless,Adult,Standard,Off-Peak,13,1,10,,On Time,
233c3e17-c6ed-46ad-8132,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
76030564-cda0-45ab-8777,Station,Credit Card,,Standard,Off-Peak,126,6,4,,Delayed,
1a7bbc44-4879-452d-83c0,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
07b746dc-ce55-4c6b-9c01,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
c0c124cd-2f45-4dc2-a13b,Online,Contactless,,Standard,Off-Peak,4,6,3,,On Time,
c1b317b6-09c4-4624-b65b,Station,Contactless,Adult,Standard,Off-Peak,7,4,7,,On Time,
0d208516-995e-4ec5-b5ff,Station,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
56d5f9ef-078f-4eae-8673,Online,Credit Card,,Standard,Advance,86,6,1,,On Time,
fe0d62ac-5843-4d55-b98d,Online,Contactless,Adult,Standard,Off-Peak,72,4,6,,On Time,
b0be4208-ebeb-47de-a4bc,Online,Credit Card,,Standard,Advance,12,6,22,,On Time,
a20e809f-3908-4dbe-bd38,Online,Contactless,Adult,Standard,Off-Peak,4,6,16,,On Time,
1176e7c2-ef09-4571-8657,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
02813bac-367b-468a-84d6,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
d7537411-75ed-45b8-8308,Online,Credit Card,,Standard,Off-Peak,33,7,8,,On Time,
8aecdafc-bd81-4676-a072,Station,Credit Card,,Standard,Advance,35,2,5,,On Time,
a8ae27c6-f381-4f8b-9a6c,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
c2252ad0-74d5-4c44-a864,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
12e79d77-aa1f-4e8d-a03c,Online,Contactless,Adult,Standard,Off-Peak,2,6,3,,On Time,
89a2a890-d656-4967-a91f,Online,Credit Card,Disabled,Standard,Off-Peak,34,5,23,,On Time,
1dfcb2ec-3e00-4d9f-8ed9,Online,Contactless,Adult,Standard,Off-Peak,2,6,3,,On Time,
c71751d1-acb0-4447-8268,Online,Debit Card,,Standard,Off-Peak,33,7,8,,On Time,
8c5f5401-143f-48b0-8d8a,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
2ae27e9e-dc3b-411b-b673,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
011f4ce3-3f88-4518-912b,Online,Debit Card,,Standard,Off-Peak,107,4,6,,On Time,
1a149932-ff7f-444c-96c8,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
cc742a5e-bce6-440e-96f1,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
5c8da987-d0b9-4020-9c43,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
e99f0440-0a46-42f7-8ab7,Station,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
7797ceef-bfbc-41c0-9e0a,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
5d8bd8e2-3af1-404d-ad63,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
27f90e92-3cf5-41cb-bbb4,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
6a3337e7-4757-482e-a93a,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
4bda34cd-0437-4811-96e0,Online,Credit Card,,Standard,Off-Peak,7,12,31,,On Time,
ecdd0506-b321-487b-9b8c,Online,Credit Card,,Standard,Off-Peak,50,5,23,,On Time,
26b327e5-e579-4bfd-9538,Online,Credit Card,Senior,Standard,Off-Peak,8,3,25,,On Time,
6ee3a8da-ee95-48ec-8f56,Online,Credit Card,,Standard,Off-Peak,14,10,21,,On Time,
12e65cb3-6f54-4aab-a956,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
19536f35-6099-4065-a6c7,Online,Credit Card,Disabled,Standard,Off-Peak,5,5,20,,On Time,
a5ccdbd4-df6e-460d-b9eb,Station,Contactless,,Standard,Advance,8,8,7,,On Time,
5a3d5caf-cce7-4a03-ad83,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
f3738143-b68b-418b-866f,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
7caf6e56-c6c1-4c1b-9efb,Station,Credit Card,Disabled,Standard,Advance,2,6,3,,On Time,
04e25738-d39f-4e4d-9b2d,Station,Credit Card,,Standard,Off-Peak,113,3,4,,Delayed,
1a8a38a5-5692-485e-ab07,Station,Credit Card,,Standard,Off-Peak,113,3,4,,Delayed,
36f7903b-34c0-477c-b38e,Station,Credit Card,,Standard,Off-Peak,31,7,4,,Delayed,
b137c43c-8751-4901-a3ca,Station,Credit Card,,Standard,Off-Peak,113,3,4,,Delayed,
ddcd82e9-5945-4fef-b956,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
0b1893d6-054a-40aa-a6d5,Online,Contactless,Senior,Standard,Off-Peak,8,8,7,,On Time,
ad8f2872-ba18-4451-8d8d,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
d352bf88-8ed9-41e5-b15f,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
520b2df4-0e64-497d-ad59,Station,Credit Card,,Standard,Off-Peak,5,6,16,,Cancelled,
47d46549-3da3-4d3f-a868,Online,Credit Card,,First Class,Off-Peak,78,4,7,,On Time,
abbfff53-b411-4fd4-b271,Online,Credit Card,Adult,Standard,Off-Peak,13,1,10,,On Time,
40675c98-0473-44bd-80f7,Online,Credit Card,,Standard,Off-Peak,19,1,10,,Cancelled,
fe09eaaf-2e12-432c-923d,Online,Credit Card,,Standard,Off-Peak,19,1,10,,Cancelled,
9230b9de-3c69-4574-a184,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
6f32c03f-3c40-40a3-bff0,Online,Credit Card,,First Class,Off-Peak,47,1,9,,On Time,
41287778-569e-44fe-9514,Online,Credit Card,,Standard,Off-Peak,26,1,9,,On Time,
d8f7cd9a-d792-484c-9289,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
074e607c-b287-49e3-9406,Online,Credit Card,,Standard,Off-Peak,19,1,10,,Cancelled,
7e38db8e-0f53-48f0-af77,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
b76fe9c4-c673-4907-9597,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
2f773769-8fec-4642-83bf,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
9428cedc-4e92-4061-8687,Station,Contactless,Adult,First Class,Off-Peak,10,6,3,,Delayed,
3ddc1961-1a22-49b0-98f7,Station,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
a9264b6a-474d-4711-9bbb,Online,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
5ebf542c-9067-49d1-81a0,Online,Debit Card,Senior,Standard,Off-Peak,3,6,3,,On Time,
d4eced04-707b-4f8e-aa87,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
c84ed2ea-c997-426d-9899,Online,Debit Card,Senior,Standard,Off-Peak,3,6,3,,On Time,
a345ab78-c2ec-4c4a-a169,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
16b395fa-8d2d-401e-9544,Online,Credit Card,Disabled,Standard,Advance,4,5,20,,On Time,
de3ccc3d-2fed-4880-9530,Online,Contactless,Senior,Standard,Advance,13,7,1,,On Time,
76d82692-d09e-47fc-8c43,Online,Credit Card,Disabled,Standard,Advance,4,5,20,,On Time,
6fd197be-5760-4324-96a6,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
