Journey ID,Journey_Date,Departure Time,Arrival Time,Actual Arrival Time,Reason for Delay,key
2464,1/17/2024,7:30:00,8:15:00,8:15:00,no delay,2024-01-17 07:30:00 08:15:00 08:15:00 no delay
2465,1/18/2024,4:30:00,5:30:00,5:30:00,no delay,2024-01-18 04:30:00 05:30:00 05:30:00 no delay
2466,1/18/2024,4:45:00,6:35:00,6:35:00,no delay,2024-01-18 04:45:00 06:35:00 06:35:00 no delay
2467,1/17/2024,8:00:00,9:00:00,9:00:00,no delay,2024-01-17 08:00:00 09:00:00 09:00:00 no delay
2468,1/18/2024,5:00:00,5:30:00,5:30:00,no delay,2024-01-18 05:00:00 05:30:00 05:30:00 no delay
2469,1/17/2024,8:15:00,9:35:00,9:35:00,no delay,2024-01-17 08:15:00 09:35:00 09:35:00 no delay
2470,1/18/2024,5:30:00,7:20:00,7:20:00,no delay,2024-01-18 05:30:00 07:20:00 07:20:00 no delay
2471,2/4/2024,5:45:00,6:15:00,6:15:00,no delay,2024-02-04 05:45:00 06:15:00 06:15:00 no delay
2472,1/17/2024,9:00:00,9:30:00,9:30:00,no delay,2024-01-17 09:00:00 09:30:00 09:30:00 no delay
2473,1/17/2024,16:00:00,20:20:00,20:20:00,no delay,2024-01-17 16:00:00 20:20:00 20:20:00 no delay
2474,1/18/2024,6:15:00,7:15:00,7:15:00,no delay,2024-01-18 06:15:00 07:15:00 07:15:00 no delay
2475,1/17/2024,9:15:00,9:45:00,9:45:00,no delay,2024-01-17 09:15:00 09:45:00 09:45:00 no delay
2476,1/18/2024,6:15:00,8:05:00,8:05:00,no delay,2024-01-18 06:15:00 08:05:00 08:05:00 no delay
2477,1/17/2024,9:15:00,10:15:00,10:15:00,no delay,2024-01-17 09:15:00 10:15:00 10:15:00 no delay
2478,1/18/2024,6:15:00,6:45:00,6:45:00,no delay,2024-01-18 06:15:00 06:45:00 06:45:00 no delay
2479,2/6/2024,6:15:00,7:15:00,7:15:00,no delay,2024-02-06 06:15:00 07:15:00 07:15:00 no delay
2480,1/18/2024,6:30:00,8:20:00,8:20:00,no delay,2024-01-18 06:30:00 08:20:00 08:20:00 no delay
2481,1/18/2024,6:30:00,7:50:00,16:50:00,Staffing,2024-01-18 06:30:00 07:50:00 16:50:00 Staffing
2482,1/18/2024,6:30:00,7:50:00,7:50:00,no delay,2024-01-18 06:30:00 07:50:00 07:50:00 no delay
2483,1/18/2024,6:30:00,7:00:00,8:21:00,Signal failure,2024-01-18 06:30:00 07:00:00 08:21:00 Signal failure
2484,1/18/2024,6:30:00,8:00:00,8:00:00,no delay,2024-01-18 06:30:00 08:00:00 08:00:00 no delay
2485,1/18/2024,6:30:00,7:00:00,7:00:00,no delay,2024-01-18 06:30:00 07:00:00 07:00:00 no delay
2486,1/18/2024,7:45:00,9:15:00,16:50:00,Weather,2024-01-18 07:45:00 09:15:00 16:50:00 Weather
2487,1/18/2024,7:45:00,9:35:00,9:35:00,no delay,2024-01-18 07:45:00 09:35:00 09:35:00 no delay
2488,1/18/2024,6:45:00,8:05:00,8:05:00,no delay,2024-01-18 06:45:00 08:05:00 08:05:00 no delay
2489,1/18/2024,7:00:00,8:20:00,8:20:00,no delay,2024-01-18 07:00:00 08:20:00 08:20:00 no delay
2490,1/18/2024,7:00:00,8:00:00,8:00:00,no delay,2024-01-18 07:00:00 08:00:00 08:00:00 no delay
2491,1/18/2024,7:15:00,7:45:00,7:45:00,no delay,2024-01-18 07:15:00 07:45:00 07:45:00 no delay
2492,1/18/2024,7:30:00,9:20:00,9:20:00,no delay,2024-01-18 07:30:00 09:20:00 09:20:00 no delay
2493,1/18/2024,7:30:00,8:15:00,8:15:00,no delay,2024-01-18 07:30:00 08:15:00 08:15:00 no delay
2494,2/7/2024,7:30:00,8:15:00,8:15:00,no delay,2024-02-07 07:30:00 08:15:00 08:15:00 no delay
2495,1/17/2024,10:30:00,11:00:00,11:00:00,no delay,2024-01-17 10:30:00 11:00:00 11:00:00 no delay
2496,1/18/2024,7:30:00,8:40:00,8:40:00,no delay,2024-01-18 07:30:00 08:40:00 08:40:00 no delay
2497,1/17/2024,10:45:00,12:05:00,12:05:00,no delay,2024-01-17 10:45:00 12:05:00 12:05:00 no delay
2498,1/18/2024,8:00:00,10:15:00,11:11:00,Weather,2024-01-18 08:00:00 10:15:00 11:11:00 Weather
2499,1/18/2024,8:00:00,9:20:00,9:20:00,no delay,2024-01-18 08:00:00 09:20:00 09:20:00 no delay
2500,1/18/2024,8:00:00,8:25:00,16:50:00,Signal Failure,2024-01-18 08:00:00 08:25:00 16:50:00 Signal Failure
2501,1/18/2024,8:15:00,9:00:00,9:00:00,no delay,2024-01-18 08:15:00 09:00:00 09:00:00 no delay
2502,1/18/2024,8:15:00,10:30:00,10:30:00,no delay,2024-01-18 08:15:00 10:30:00 10:30:00 no delay
2503,1/18/2024,8:15:00,9:35:00,9:54:00,Signal Failure,2024-01-18 08:15:00 09:35:00 09:54:00 Signal Failure
2504,1/17/2024,11:15:00,11:45:00,11:54:00,Technical Issue,2024-01-17 11:15:00 11:45:00 11:54:00 Technical Issue
2505,1/18/2024,8:30:00,11:00:00,11:00:00,no delay,2024-01-18 08:30:00 11:00:00 11:00:00 no delay
2506,1/18/2024,8:45:00,10:05:00,16:50:00,Traffic,2024-01-18 08:45:00 10:05:00 16:50:00 Traffic
2507,1/18/2024,8:45:00,9:45:00,16:50:00,Weather,2024-01-18 08:45:00 09:45:00 16:50:00 Weather
2508,1/17/2024,11:45:00,13:05:00,13:05:00,no delay,2024-01-17 11:45:00 13:05:00 13:05:00 no delay
2509,1/18/2024,8:45:00,9:15:00,9:15:00,no delay,2024-01-18 08:45:00 09:15:00 09:15:00 no delay
2510,1/18/2024,9:00:00,10:20:00,10:20:00,no delay,2024-01-18 09:00:00 10:20:00 10:20:00 no delay
2511,1/18/2024,9:00:00,10:00:00,10:53:00,Signal Failure,2024-01-18 09:00:00 10:00:00 10:53:00 Signal Failure
2512,1/18/2024,9:00:00,9:30:00,9:30:00,no delay,2024-01-18 09:00:00 09:30:00 09:30:00 no delay
2513,1/17/2024,12:00:00,13:20:00,13:20:00,no delay,2024-01-17 12:00:00 13:20:00 13:20:00 no delay
2514,1/18/2024,9:15:00,10:15:00,10:15:00,no delay,2024-01-18 09:15:00 10:15:00 10:15:00 no delay
2515,1/17/2024,11:15:00,12:35:00,12:59:00,Technical Issue,2024-01-17 11:15:00 12:35:00 12:59:00 Technical Issue
2516,1/18/2024,9:45:00,11:35:00,11:35:00,no delay,2024-01-18 09:45:00 11:35:00 11:35:00 no delay
2517,1/17/2024,12:45:00,13:45:00,13:45:00,no delay,2024-01-17 12:45:00 13:45:00 13:45:00 no delay
2518,1/18/2024,9:45:00,11:05:00,11:05:00,no delay,2024-01-18 09:45:00 11:05:00 11:05:00 no delay
2519,1/18/2024,10:00:00,10:30:00,10:30:00,no delay,2024-01-18 10:00:00 10:30:00 10:30:00 no delay
2520,1/17/2024,13:15:00,14:15:00,14:15:00,no delay,2024-01-17 13:15:00 14:15:00 14:15:00 no delay
2521,1/17/2024,13:30:00,14:30:00,14:30:00,no delay,2024-01-17 13:30:00 14:30:00 14:30:00 no delay
2522,1/17/2024,13:30:00,14:00:00,14:00:00,no delay,2024-01-17 13:30:00 14:00:00 14:00:00 no delay
2523,1/18/2024,10:30:00,11:50:00,11:50:00,no delay,2024-01-18 10:30:00 11:50:00 11:50:00 no delay
2524,1/17/2024,13:45:00,15:05:00,15:05:00,no delay,2024-01-17 13:45:00 15:05:00 15:05:00 no delay
2525,1/17/2024,13:45:00,15:35:00,15:35:00,no delay,2024-01-17 13:45:00 15:35:00 15:35:00 no delay
2526,1/18/2024,11:00:00,13:30:00,13:30:00,no delay,2024-01-18 11:00:00 13:30:00 13:30:00 no delay
2527,1/18/2024,11:00:00,11:30:00,14:10:00,Staff Shortage,2024-01-18 11:00:00 11:30:00 14:10:00 Staff Shortage
2528,1/18/2024,11:15:00,12:35:00,12:35:00,no delay,2024-01-18 11:15:00 12:35:00 12:35:00 no delay
2529,1/17/2024,14:45:00,15:15:00,15:15:00,no delay,2024-01-17 14:45:00 15:15:00 15:15:00 no delay
2530,1/17/2024,14:45:00,15:45:00,15:45:00,no delay,2024-01-17 14:45:00 15:45:00 15:45:00 no delay
2531,1/18/2024,11:45:00,13:05:00,13:05:00,no delay,2024-01-18 11:45:00 13:05:00 13:05:00 no delay
2532,1/18/2024,11:45:00,13:35:00,13:35:00,no delay,2024-01-18 11:45:00 13:35:00 13:35:00 no delay
2533,1/18/2024,9:30:00,11:20:00,11:20:00,no delay,2024-01-18 09:30:00 11:20:00 11:20:00 no delay
2534,1/17/2024,15:00:00,16:20:00,16:50:00,Technical Issue,2024-01-17 15:00:00 16:20:00 16:50:00 Technical Issue
2535,1/18/2024,12:30:00,13:50:00,13:50:00,no delay,2024-01-18 12:30:00 13:50:00 13:50:00 no delay
2536,1/17/2024,15:30:00,16:30:00,16:30:00,no delay,2024-01-17 15:30:00 16:30:00 16:30:00 no delay
2537,1/17/2024,15:45:00,17:05:00,17:05:00,no delay,2024-01-17 15:45:00 17:05:00 17:05:00 no delay
2538,1/18/2024,12:45:00,15:15:00,15:15:00,no delay,2024-01-18 12:45:00 15:15:00 15:15:00 no delay
2539,1/18/2024,13:15:00,14:15:00,14:15:00,no delay,2024-01-18 13:15:00 14:15:00 14:15:00 no delay
2540,1/17/2024,16:15:00,18:30:00,18:30:00,no delay,2024-01-17 16:15:00 18:30:00 18:30:00 no delay
2541,1/18/2024,13:15:00,14:35:00,14:35:00,no delay,2024-01-18 13:15:00 14:35:00 14:35:00 no delay
2542,1/17/2024,16:30:00,17:45:00,17:45:00,no delay,2024-01-17 16:30:00 17:45:00 17:45:00 no delay
2543,1/18/2024,13:30:00,14:00:00,14:00:00,no delay,2024-01-18 13:30:00 14:00:00 14:00:00 no delay
2544,1/18/2024,14:00:00,15:20:00,15:20:00,no delay,2024-01-18 14:00:00 15:20:00 15:20:00 no delay
2545,1/17/2024,17:15:00,19:05:00,19:05:00,no delay,2024-01-17 17:15:00 19:05:00 19:05:00 no delay
2546,1/17/2024,18:00:00,19:00:00,19:00:00,no delay,2024-01-17 18:00:00 19:00:00 19:00:00 no delay
2547,1/18/2024,15:00:00,16:00:00,16:00:00,no delay,2024-01-18 15:00:00 16:00:00 16:00:00 no delay
2548,1/17/2024,18:15:00,20:05:00,20:05:00,no delay,2024-01-17 18:15:00 20:05:00 20:05:00 no delay
2549,1/17/2024,18:30:00,20:45:00,20:45:00,no delay,2024-01-17 18:30:00 20:45:00 20:45:00 no delay
2550,1/18/2024,15:45:00,16:15:00,16:15:00,no delay,2024-01-18 15:45:00 16:15:00 16:15:00 no delay
2551,1/18/2024,15:45:00,17:35:00,17:35:00,no delay,2024-01-18 15:45:00 17:35:00 17:35:00 no delay
2552,1/18/2024,15:45:00,17:05:00,17:05:00,no delay,2024-01-18 15:45:00 17:05:00 17:05:00 no delay
2553,1/17/2024,18:45:00,19:00:00,19:00:00,no delay,2024-01-17 18:45:00 19:00:00 19:00:00 no delay
2554,1/18/2024,16:00:00,17:50:00,17:50:00,no delay,2024-01-18 16:00:00 17:50:00 17:50:00 no delay
2555,1/18/2024,16:00:00,17:10:00,17:10:00,no delay,2024-01-18 16:00:00 17:10:00 17:10:00 no delay
2556,1/17/2024,19:00:00,20:20:00,20:20:00,no delay,2024-01-17 19:00:00 20:20:00 20:20:00 no delay
2557,1/18/2024,16:00:00,16:30:00,16:50:00,Staffing,2024-01-18 16:00:00 16:30:00 16:50:00 Staffing
2558,1/18/2024,16:15:00,18:30:00,18:30:00,no delay,2024-01-18 16:15:00 18:30:00 18:30:00 no delay
2559,1/17/2024,19:15:00,19:45:00,19:45:00,no delay,2024-01-17 19:15:00 19:45:00 19:45:00 no delay
2560,1/18/2024,16:15:00,17:35:00,17:35:00,no delay,2024-01-18 16:15:00 17:35:00 17:35:00 no delay
2561,1/17/2024,19:45:00,21:35:00,21:35:00,no delay,2024-01-17 19:45:00 21:35:00 21:35:00 no delay
2562,1/18/2024,16:45:00,17:15:00,17:15:00,no delay,2024-01-18 16:45:00 17:15:00 17:15:00 no delay
2563,1/17/2024,20:00:00,20:30:00,20:30:00,no delay,2024-01-17 20:00:00 20:30:00 20:30:00 no delay
2564,1/17/2024,20:00:00,21:00:00,21:00:00,no delay,2024-01-17 20:00:00 21:00:00 21:00:00 no delay
2565,1/18/2024,17:00:00,18:50:00,18:50:00,no delay,2024-01-18 17:00:00 18:50:00 18:50:00 no delay
2566,1/18/2024,17:00:00,17:30:00,17:30:00,no delay,2024-01-18 17:00:00 17:30:00 17:30:00 no delay
2567,2/2/2024,17:15:00,18:35:00,18:35:00,no delay,2024-02-02 17:15:00 18:35:00 18:35:00 no delay
2568,1/17/2024,20:15:00,21:15:00,21:15:00,no delay,2024-01-17 20:15:00 21:15:00 21:15:00 no delay
2569,1/17/2024,20:15:00,20:45:00,20:45:00,no delay,2024-01-17 20:15:00 20:45:00 20:45:00 no delay
2570,1/18/2024,18:45:00,19:45:00,19:45:00,no delay,2024-01-18 18:45:00 19:45:00 19:45:00 no delay
2571,1/18/2024,17:45:00,19:05:00,19:05:00,no delay,2024-01-18 17:45:00 19:05:00 19:05:00 no delay
2572,1/18/2024,18:45:00,19:15:00,19:15:00,no delay,2024-01-18 18:45:00 19:15:00 19:15:00 no delay
2573,1/18/2024,17:45:00,18:15:00,18:15:00,no delay,2024-01-18 17:45:00 18:15:00 18:15:00 no delay
2574,1/18/2024,17:45:00,18:30:00,18:30:00,no delay,2024-01-18 17:45:00 18:30:00 18:30:00 no delay
2575,1/18/2024,18:15:00,19:35:00,19:35:00,no delay,2024-01-18 18:15:00 19:35:00 19:35:00 no delay
2576,1/17/2024,21:30:00,22:30:00,22:30:00,no delay,2024-01-17 21:30:00 22:30:00 22:30:00 no delay
2577,1/18/2024,18:30:00,19:30:00,19:30:00,no delay,2024-01-18 18:30:00 19:30:00 19:30:00 no delay
2578,1/18/2024,18:30:00,20:15:00,20:15:00,no delay,2024-01-18 18:30:00 20:15:00 20:15:00 no delay
2579,1/18/2024,18:45:00,19:05:00,19:05:00,no delay,2024-01-18 18:45:00 19:05:00 19:05:00 no delay
2580,1/18/2024,18:45:00,20:05:00,20:05:00,no delay,2024-01-18 18:45:00 20:05:00 20:05:00 no delay
2581,1/18/2024,18:45:00,20:35:00,20:35:00,no delay,2024-01-18 18:45:00 20:35:00 20:35:00 no delay
2582,2/2/2024,18:45:00,19:45:00,19:45:00,no delay,2024-02-02 18:45:00 19:45:00 19:45:00 no delay
2583,1/18/2024,18:45:00,19:20:00,19:20:00,no delay,2024-01-18 18:45:00 19:20:00 19:20:00 no delay
2584,2/6/2024,17:45:00,19:35:00,19:35:00,no delay,2024-02-06 17:45:00 19:35:00 19:35:00 no delay
2585,1/18/2024,18:45:00,20:15:00,20:15:00,no delay,2024-01-18 18:45:00 20:15:00 20:15:00 no delay
2586,2/6/2024,18:45:00,19:20:00,19:20:00,no delay,2024-02-06 18:45:00 19:20:00 19:20:00 no delay
2587,1/18/2024,17:45:00,19:35:00,19:35:00,no delay,2024-01-18 17:45:00 19:35:00 19:35:00 no delay
2588,1/17/2024,22:15:00,0:05:00,0:05:00,no delay,2024-01-17 22:15:00 00:05:00 00:05:00 no delay
2589,1/18/2024,19:15:00,19:45:00,19:45:00,no delay,2024-01-18 19:15:00 19:45:00 19:45:00 no delay
2590,1/18/2024,20:00:00,21:50:00,21:50:00,no delay,2024-01-18 20:00:00 21:50:00 21:50:00 no delay
2591,2/1/2024,21:00:00,22:20:00,22:20:00,no delay,2024-02-01 21:00:00 22:20:00 22:20:00 no delay
2592,2/6/2024,21:30:00,22:00:00,22:00:00,no delay,2024-02-06 21:30:00 22:00:00 22:00:00 no delay
2593,1/18/2024,0:30:00,2:20:00,2:20:00,no delay,2024-01-18 00:30:00 02:20:00 02:20:00 no delay
2594,1/18/2024,0:45:00,1:15:00,1:15:00,no delay,2024-01-18 00:45:00 01:15:00 01:15:00 no delay
2595,1/18/2024,22:00:00,23:50:00,23:50:00,no delay,2024-01-18 22:00:00 23:50:00 23:50:00 no delay
2596,1/18/2024,22:15:00,23:15:00,23:15:00,no delay,2024-01-18 22:15:00 23:15:00 23:15:00 no delay
2597,1/18/2024,1:30:00,2:00:00,2:00:00,no delay,2024-01-18 01:30:00 02:00:00 02:00:00 no delay
2598,1/18/2024,22:30:00,23:50:00,23:50:00,no delay,2024-01-18 22:30:00 23:50:00 23:50:00 no delay
2599,1/18/2024,1:30:00,2:30:00,2:30:00,no delay,2024-01-18 01:30:00 02:30:00 02:30:00 no delay
2600,1/18/2024,22:30:00,23:45:00,23:45:00,no delay,2024-01-18 22:30:00 23:45:00 23:45:00 no delay
2601,1/18/2024,2:00:00,3:00:00,3:00:00,no delay,2024-01-18 02:00:00 03:00:00 03:00:00 no delay
2602,1/18/2024,2:15:00,3:15:00,3:15:00,no delay,2024-01-18 02:15:00 03:15:00 03:15:00 no delay
2603,1/18/2024,23:30:00,0:50:00,0:50:00,no delay,2024-01-18 23:30:00 00:50:00 00:50:00 no delay
2604,1/18/2024,2:30:00,3:00:00,3:00:00,no delay,2024-01-18 02:30:00 03:00:00 03:00:00 no delay
2605,1/19/2024,23:45:00,2:00:00,2:00:00,no delay,2024-01-19 23:45:00 02:00:00 02:00:00 no delay
2606,1/19/2024,23:45:00,1:05:00,1:05:00,no delay,2024-01-19 23:45:00 01:05:00 01:05:00 no delay
2607,2/1/2024,23:45:00,1:05:00,1:05:00,no delay,2024-02-01 23:45:00 01:05:00 01:05:00 no delay
2608,1/19/2024,0:00:00,0:30:00,0:30:00,no delay,2024-01-19 00:00:00 00:30:00 00:30:00 no delay
2609,1/19/2024,0:15:00,0:45:00,0:45:00,no delay,2024-01-19 00:15:00 00:45:00 00:45:00 no delay
2610,1/18/2024,3:30:00,4:00:00,16:50:00,Staffing,2024-01-18 03:30:00 04:00:00 16:50:00 Staffing
2611,1/19/2024,0:30:00,2:20:00,2:20:00,no delay,2024-01-19 00:30:00 02:20:00 02:20:00 no delay
2612,1/18/2024,3:30:00,5:00:00,5:00:00,no delay,2024-01-18 03:30:00 05:00:00 05:00:00 no delay
2613,1/18/2024,3:45:00,5:35:00,5:35:00,no delay,2024-01-18 03:45:00 05:35:00 05:35:00 no delay
2614,1/19/2024,1:00:00,2:00:00,2:00:00,no delay,2024-01-19 01:00:00 02:00:00 02:00:00 no delay
2615,1/18/2024,4:15:00,5:35:00,5:35:00,no delay,2024-01-18 04:15:00 05:35:00 05:35:00 no delay
2616,1/18/2024,4:15:00,4:45:00,4:45:00,no delay,2024-01-18 04:15:00 04:45:00 04:45:00 no delay
2617,1/18/2024,4:15:00,5:15:00,5:19:00,Staff Shortage,2024-01-18 04:15:00 05:15:00 05:19:00 Staff Shortage
2618,1/18/2024,4:30:00,6:20:00,6:20:00,no delay,2024-01-18 04:30:00 06:20:00 06:20:00 no delay
2619,1/19/2024,1:30:00,2:00:00,2:00:00,no delay,2024-01-19 01:30:00 02:00:00 02:00:00 no delay
2620,1/19/2024,1:45:00,3:15:00,3:15:00,no delay,2024-01-19 01:45:00 03:15:00 03:15:00 no delay
2621,1/19/2024,1:45:00,4:00:00,4:00:00,no delay,2024-01-19 01:45:00 04:00:00 04:00:00 no delay
2622,1/19/2024,2:00:00,2:30:00,2:30:00,no delay,2024-01-19 02:00:00 02:30:00 02:30:00 no delay
2623,1/18/2024,5:00:00,6:50:00,6:50:00,no delay,2024-01-18 05:00:00 06:50:00 06:50:00 no delay
2624,1/18/2024,5:15:00,6:35:00,6:35:00,no delay,2024-01-18 05:15:00 06:35:00 06:35:00 no delay
2625,1/19/2024,2:15:00,2:45:00,2:45:00,no delay,2024-01-19 02:15:00 02:45:00 02:45:00 no delay
2626,1/19/2024,3:00:00,3:30:00,3:30:00,no delay,2024-01-19 03:00:00 03:30:00 03:30:00 no delay
2627,1/18/2024,6:15:00,7:25:00,7:25:00,no delay,2024-01-18 06:15:00 07:25:00 07:25:00 no delay
2628,1/19/2024,3:45:00,5:05:00,5:05:00,no delay,2024-01-19 03:45:00 05:05:00 05:05:00 no delay
2629,1/19/2024,3:45:00,5:35:00,5:35:00,no delay,2024-01-19 03:45:00 05:35:00 05:35:00 no delay
2630,1/18/2024,6:45:00,7:15:00,7:15:00,no delay,2024-01-18 06:45:00 07:15:00 07:15:00 no delay
2631,1/18/2024,7:00:00,8:15:00,8:15:00,no delay,2024-01-18 07:00:00 08:15:00 08:15:00 no delay
2632,1/19/2024,4:00:00,5:50:00,5:50:00,no delay,2024-01-19 04:00:00 05:50:00 05:50:00 no delay
2633,1/19/2024,4:15:00,5:35:00,5:35:00,no delay,2024-01-19 04:15:00 05:35:00 05:35:00 no delay
2634,1/18/2024,7:45:00,8:15:00,16:50:00,Staffing,2024-01-18 07:45:00 08:15:00 16:50:00 Staffing
2635,1/19/2024,4:30:00,5:30:00,5:30:00,no delay,2024-01-19 04:30:00 05:30:00 05:30:00 no delay
2636,1/18/2024,7:30:00,8:00:00,8:00:00,no delay,2024-01-18 07:30:00 08:00:00 08:00:00 no delay
2637,1/19/2024,5:00:00,6:50:00,6:50:00,no delay,2024-01-19 05:00:00 06:50:00 06:50:00 no delay
2638,1/18/2024,8:00:00,9:50:00,9:50:00,no delay,2024-01-18 08:00:00 09:50:00 09:50:00 no delay
2639,1/18/2024,8:30:00,9:50:00,9:50:00,no delay,2024-01-18 08:30:00 09:50:00 09:50:00 no delay
2640,1/18/2024,7:45:00,8:45:00,16:50:00,Traffic,2024-01-18 07:45:00 08:45:00 16:50:00 Traffic
2641,1/18/2024,8:45:00,10:05:00,10:05:00,no delay,2024-01-18 08:45:00 10:05:00 10:05:00 no delay
2642,1/19/2024,6:00:00,6:30:00,6:30:00,no delay,2024-01-19 06:00:00 06:30:00 06:30:00 no delay
2643,1/18/2024,9:00:00,10:00:00,16:50:00,Signal failure,2024-01-18 09:00:00 10:00:00 16:50:00 Signal failure
2644,1/19/2024,6:00:00,7:50:00,7:50:00,no delay,2024-01-19 06:00:00 07:50:00 07:50:00 no delay
2645,1/19/2024,6:00:00,7:15:00,7:15:00,no delay,2024-01-19 06:00:00 07:15:00 07:15:00 no delay
2646,1/18/2024,9:15:00,9:45:00,9:45:00,no delay,2024-01-18 09:15:00 09:45:00 09:45:00 no delay
2647,1/19/2024,6:15:00,6:45:00,6:45:00,no delay,2024-01-19 06:15:00 06:45:00 06:45:00 no delay
2648,2/9/2024,6:15:00,8:05:00,8:05:00,no delay,2024-02-09 06:15:00 08:05:00 08:05:00 no delay
2649,1/19/2024,6:15:00,6:40:00,6:40:00,no delay,2024-01-19 06:15:00 06:40:00 06:40:00 no delay
2650,1/19/2024,6:15:00,8:05:00,8:05:00,no delay,2024-01-19 06:15:00 08:05:00 08:05:00 no delay
2651,1/19/2024,7:30:00,9:20:00,9:20:00,no delay,2024-01-19 07:30:00 09:20:00 09:20:00 no delay
2652,1/19/2024,6:30:00,8:00:00,8:00:00,no delay,2024-01-19 06:30:00 08:00:00 08:00:00 no delay
2653,1/19/2024,6:30:00,7:30:00,7:30:00,no delay,2024-01-19 06:30:00 07:30:00 07:30:00 no delay
2654,1/19/2024,6:30:00,7:50:00,16:50:00,Weather,2024-01-19 06:30:00 07:50:00 16:50:00 Weather
2655,1/19/2024,7:30:00,8:30:00,8:30:00,no delay,2024-01-19 07:30:00 08:30:00 08:30:00 no delay
2656,1/19/2024,6:30:00,7:00:00,7:00:00,no delay,2024-01-19 06:30:00 07:00:00 07:00:00 no delay
2657,1/19/2024,6:30:00,7:50:00,7:50:00,no delay,2024-01-19 06:30:00 07:50:00 07:50:00 no delay
2658,1/19/2024,6:30:00,6:55:00,6:55:00,no delay,2024-01-19 06:30:00 06:55:00 06:55:00 no delay
2659,1/19/2024,7:45:00,9:35:00,9:35:00,no delay,2024-01-19 07:45:00 09:35:00 09:35:00 no delay
2660,1/19/2024,7:45:00,8:45:00,8:45:00,no delay,2024-01-19 07:45:00 08:45:00 08:45:00 no delay
2661,1/19/2024,6:45:00,7:15:00,7:15:00,no delay,2024-01-19 06:45:00 07:15:00 07:15:00 no delay
2662,1/19/2024,7:45:00,9:15:00,9:15:00,no delay,2024-01-19 07:45:00 09:15:00 09:15:00 no delay
2663,2/1/2024,7:45:00,9:15:00,9:15:00,no delay,2024-02-01 07:45:00 09:15:00 09:15:00 no delay
2664,1/19/2024,6:45:00,8:35:00,8:35:00,no delay,2024-01-19 06:45:00 08:35:00 08:35:00 no delay
2665,1/19/2024,6:45:00,8:05:00,8:05:00,no delay,2024-01-19 06:45:00 08:05:00 08:05:00 no delay
2666,1/19/2024,6:45:00,7:45:00,7:45:00,no delay,2024-01-19 06:45:00 07:45:00 07:45:00 no delay
2667,1/19/2024,7:30:00,8:15:00,8:15:00,no delay,2024-01-19 07:30:00 08:15:00 08:15:00 no delay
2668,1/19/2024,7:30:00,8:00:00,8:00:00,no delay,2024-01-19 07:30:00 08:00:00 08:00:00 no delay
2669,1/18/2024,10:30:00,11:00:00,11:00:00,no delay,2024-01-18 10:30:00 11:00:00 11:00:00 no delay
2670,1/19/2024,7:30:00,8:05:00,8:05:00,no delay,2024-01-19 07:30:00 08:05:00 08:05:00 no delay
2671,1/18/2024,10:45:00,11:15:00,11:15:00,no delay,2024-01-18 10:45:00 11:15:00 11:15:00 no delay
2672,1/18/2024,11:00:00,12:20:00,12:20:00,no delay,2024-01-18 11:00:00 12:20:00 12:20:00 no delay
2673,1/18/2024,11:00:00,12:30:00,16:50:00,Signal failure,2024-01-18 11:00:00 12:30:00 16:50:00 Signal failure
2674,1/19/2024,8:00:00,10:15:00,11:13:00,Weather,2024-01-19 08:00:00 10:15:00 11:13:00 Weather
2675,1/19/2024,8:00:00,9:20:00,9:56:00,Weather,2024-01-19 08:00:00 09:20:00 09:56:00 Weather
2676,1/18/2024,11:15:00,11:45:00,11:46:00,Technical Issue,2024-01-18 11:15:00 11:45:00 11:46:00 Technical Issue
2677,1/19/2024,8:30:00,9:00:00,9:00:00,no delay,2024-01-19 08:30:00 09:00:00 09:00:00 no delay
2678,1/19/2024,9:45:00,10:15:00,10:15:00,no delay,2024-01-19 09:45:00 10:15:00 10:15:00 no delay
2679,1/19/2024,8:45:00,9:45:00,9:45:00,no delay,2024-01-19 08:45:00 09:45:00 09:45:00 no delay
2680,1/19/2024,8:45:00,9:15:00,16:50:00,Traffic,2024-01-19 08:45:00 09:15:00 16:50:00 Traffic
2681,1/19/2024,9:00:00,9:30:00,9:30:00,no delay,2024-01-19 09:00:00 09:30:00 09:30:00 no delay
2682,1/19/2024,9:15:00,9:45:00,10:02:00,Weather,2024-01-19 09:15:00 09:45:00 10:02:00 Weather
2683,1/18/2024,12:15:00,13:35:00,13:35:00,no delay,2024-01-18 12:15:00 13:35:00 13:35:00 no delay
2684,2/2/2024,9:30:00,11:20:00,11:20:00,no delay,2024-02-02 09:30:00 11:20:00 11:20:00 no delay
2685,1/19/2024,9:30:00,10:00:00,10:00:00,no delay,2024-01-19 09:30:00 10:00:00 10:00:00 no delay
2686,1/18/2024,12:45:00,14:05:00,14:05:00,no delay,2024-01-18 12:45:00 14:05:00 14:05:00 no delay
2687,1/18/2024,12:45:00,13:45:00,13:45:00,no delay,2024-01-18 12:45:00 13:45:00 13:45:00 no delay
2688,1/19/2024,9:45:00,11:05:00,11:05:00,no delay,2024-01-19 09:45:00 11:05:00 11:05:00 no delay
2689,1/18/2024,13:15:00,13:45:00,13:45:00,no delay,2024-01-18 13:15:00 13:45:00 13:45:00 no delay
2690,1/19/2024,10:15:00,11:35:00,11:35:00,no delay,2024-01-19 10:15:00 11:35:00 11:35:00 no delay
